Experiment,Unnamed: 21,Unnamed: 24,Unnamed: 30,cat1,cat2,cat3,correct,date,expName,expTrials.thisIndex,expTrials.thisN,expTrials.thisRepN,expTrials.thisTrialN,frameRate,img1,img2,img3,participant,pracTrials.thisIndex,pracTrials.thisN,pracTrials.thisRepN,pracTrials.thisTrialN,readyTest.keys,readyTest.rt,resp.corr,resp.keys,resp.rt,session,targ,targ_img,word1,word2,word3
taxonomic,,,,tax,them,dist,left,2018_Nov_30_0941,taxthemexp_tax_img,7.0,11.0,0.0,11.0,60.262036088500004,stim/pipe.jpg,stim/cigarettecutter.jpg,stim/tissuebox.jpg,8137,,,,,,,1.0,left,1.50164890289,1,cigarette,stim/cigarette.jpg,pipe,cigarette cutter,tissue box
taxonomic,,,,them,dist,tax,right,2018_Nov_30_0941,taxthemexp_tax_img,23.0,12.0,0.0,12.0,60.262036088500004,stim/suit.jpg,stim/snowglobe.jpg,stim/basket.jpg,8137,,,,,,,1.0,right,1.90299892426,1,suitcase,stim/suitcase.jpg,suit,snowglobe,basket
taxonomic,,,,them,dist,tax,right,2018_Nov_30_0941,taxthemexp_tax_img,12.0,13.0,0.0,13.0,60.262036088500004,stim/hairbrush.jpg,stim/golfball.jpg,stim/scrunchie.jpg,8137,,,,,,,1.0,right,1.66848897934,1,headband,stim/headband.jpg,hairbrush,golfball,scrunchie
taxonomic,,,,them,dist,tax,right,2018_Nov_30_0941,taxthemexp_tax_img,21.0,14.0,0.0,14.0,60.262036088500004,stim/chips.jpg,stim/seashell.jpg,stim/juice.jpg,8137,,,,,,,1.0,right,1.91683983803,1,soda,stim/soda.jpg,chips,seashell,juice
taxonomic,,,,dist,tax,them,down,2018_Nov_30_0941,taxthemexp_tax_img,14.0,15.0,0.0,15.0,60.262036088500004,stim/camel.jpg,stim/sword.jpg,stim/cuttingboard.jpg,8137,,,,,,,1.0,down,1.4362649917599999,1,knife,stim/knife.jpg,camel,sword,cutting board
taxonomic,,,,them,dist,tax,right,2018_Nov_30_0941,taxthemexp_tax_img,8.0,16.0,0.0,16.0,60.262036088500004,stim/wine.jpg,stim/peanut.jpg,stim/peeler.jpg,8137,,,,,,,1.0,right,4.453676939009999,1,corkscrew,stim/corkscrew.jpg,wine,peanut,peeler
taxonomic,,,,tax,them,dist,left,2018_Nov_30_0941,taxthemexp_tax_img,13.0,17.0,0.0,17.0,60.262036088500004,stim/clarinet.jpg,stim/musicstand.jpg,stim/chips.jpg,8137,,,,,,,1.0,left,0.835052967072,1,horn,stim/horn.jpg,clarinet,music stand,chips
taxonomic,,,,dist,tax,them,down,2018_Nov_30_0941,taxthemexp_tax_img,4.0,18.0,0.0,18.0,60.262036088500004,stim/foodprocessor.jpg,stim/easel.jpg,stim/ruler.jpg,8137,,,,,,,0.0,right,2.71781897545,1,blackboard,stim/blackboard.jpg,food processor,easel,ruler
taxonomic,,,,them,tax,dist,down,2018_Nov_30_0941,taxthemexp_tax_img,2.0,19.0,0.0,19.0,60.262036088500004,stim/ball.jpg,stim/racket.jpg,stim/dresser.jpg,8137,,,,,,,1.0,down,1.03641605377,1,bat,stim/bat.jpg,ball,racket,dresser
taxonomic,,,,tax,them,dist,left,2018_Nov_30_0941,taxthemexp_tax_img,20.0,20.0,0.0,20.0,60.262036088500004,stim/shredder.jpg,stim/desk.jpg,stim/wheelchair.jpg,8137,,,,,,,1.0,left,3.3536489009900006,1,printer,stim/printer.jpg,shredder,desk,wheelchair
taxonomic,,,,dist,tax,them,down,2018_Nov_30_0941,taxthemexp_tax_img,10.0,21.0,0.0,21.0,60.262036088500004,stim/ribbon.jpg,stim/croissant.jpg,stim/pan.jpg,8137,,,,,,,1.0,down,2.1347870826700004,1,eggs,stim/eggs.jpg,ribbon,croissant,pan
taxonomic,,,,dist,tax,them,down,2018_Nov_30_0941,taxthemexp_tax_img,3.0,22.0,0.0,22.0,60.262036088500004,stim/bell.jpg,stim/microscope.jpg,stim/puffin.jpg,8137,,,,,,,1.0,down,1.4009399414100001,1,binoculars,stim/binoculars.jpg,bell,microscope,puffin
taxonomic,,,,tax,dist,them,left,2018_Nov_30_0941,taxthemexp_tax_img,19.0,23.0,0.0,23.0,60.262036088500004,stim/pen.jpg,stim/rooster.jpg,stim/easel.jpg,8137,,,,,,,1.0,left,3.25213193893,1,paintbrush,stim/paintbrush.jpg,pen,rooster,easel
thematic,,,,tax,them,dist,down,2018_Oct_23_1608,taxthemexp_tax_img,,,,,60.0741347603,stim/pants.jpg,stim/shoe.jpg,stim/cake.jpg,8036,3.0,0.0,0.0,0.0,,,1.0,down,4.9526779651599995,2,sock,stim/sock.jpg,pants,shoe,cake
thematic,,,,dist,tax,them,right,2018_Oct_23_1608,taxthemexp_tax_img,,,,,60.0741347603,stim/yarn.jpg,stim/train.jpg,stim/stopsign.jpg,8036,5.0,1.0,0.0,1.0,,,1.0,right,1.7693700790400002,2,car,stim/car.jpg,yarn,train,stopsign
thematic,,,,them,dist,tax,left,2018_Oct_23_1608,taxthemexp_tax_img,,,,,60.0741347603,stim/bread.jpg,stim/trumpet.jpg,stim/microwave.jpg,8036,4.0,2.0,0.0,2.0,,,1.0,left,1.31764602661,2,toaster,stim/toaster.jpg,bread,trumpet,microwave
thematic,,,,them,dist,tax,left,2018_Oct_23_1608,taxthemexp_tax_img,,,,,60.0741347603,stim/tree.jpg,stim/guitar.jpg,stim/turtle.jpg,8036,1.0,3.0,0.0,3.0,,,1.0,left,1.31987500191,2,bird,stim/cardinal.jpg,tree,guitar,turtle
thematic,,,,dist,tax,them,right,2018_Oct_23_1608,taxthemexp_tax_img,,,,,60.0741347603,stim/grapes.jpg,stim/handcuffs.jpg,stim/key.jpg,8036,2.0,4.0,0.0,4.0,,,1.0,right,1.0345258712799998,2,lock,stim/lock.jpg,grapes,handcuffs,key
thematic,,,,tax,them,dist,down,2018_Oct_23_1608,taxthemexp_tax_img,,,,,60.0741347603,stim/coffeemaker.jpg,stim/stove.jpg,stim/doorknob.jpg,8036,0.0,5.0,0.0,5.0,,,1.0,down,1.20031189919,2,kettle,stim/kettle.jpg,coffee maker,stove,doorknob
thematic,,,,,,,,2018_Oct_23_1608,taxthemexp_tax_img,,,,,60.0741347603,,,,8036,,,,,space,8.68809390068,,,,2,,,,,
thematic,,,,tax,them,dist,down,2018_Oct_23_1608,taxthemexp_tax_img,4.0,0.0,0.0,0.0,60.0741347603,stim/exercisebike.jpg,stim/dumbbell.jpg,stim/goggles.jpg,8036,,,,,,,1.0,down,1.9350798130000002,2,exercise bench,stim/exercisebench.jpg,exercise bike,dumbbell,goggles
thematic,,,,tax,dist,them,right,2018_Oct_23_1608,taxthemexp_tax_img,20.0,1.0,0.0,1.0,60.0741347603,stim/skateboard.jpg,stim/lawnmower.jpg,stim/skatehelmet.jpg,8036,,,,,,,1.0,right,1.8676149845099999,2,rollerblades,stim/rollerblades.jpg,skateboard,lawnmower,helmet
thematic,,,,dist,them,tax,down,2018_Oct_23_1608,taxthemexp_tax_img,14.0,2.0,0.0,2.0,60.0741347603,stim/fishhook.jpg,stim/rug.jpg,stim/duster.jpg,8036,,,,,,,1.0,down,1.3685557842299998,2,vacuum,stim/vacuum.jpg,fishhook,rug,duster
thematic,,,,them,dist,tax,left,2018_Oct_23_1608,taxthemexp_tax_img,12.0,3.0,0.0,3.0,60.0741347603,stim/cup.jpg,stim/button.jpg,stim/stroller.jpg,8036,,,,,,,1.0,left,1.0681450367,2,highchair,stim/highchair.jpg,cup,button,stroller
thematic,,,,dist,tax,them,right,2018_Oct_23_1608,taxthemexp_tax_img,22.0,4.0,0.0,4.0,60.0741347603,stim/flashlight.jpg,stim/hair.jpg,stim/toothbrush.jpg,8036,,,,,,,1.0,right,1.11941003799,2,teeth,stim/teeth.jpg,flashlight,hair,toothbrush
thematic,,,,dist,tax,them,right,2018_Oct_23_1608,taxthemexp_tax_img,21.0,5.0,0.0,5.0,60.0741347603,stim/lipstick.jpg,stim/radio.jpg,stim/speakers.jpg,8036,,,,,,,1.0,right,1.6353228092200003,2,record player,stim/recordplayer.jpg,lipstick,radio,speakers
thematic,,,,dist,them,tax,down,2018_Oct_23_1608,taxthemexp_tax_img,1.0,6.0,0.0,6.0,60.0741347603,stim/thimble.jpg,stim/log.jpg,stim/shovel.jpg,8036,,,,,,,1.0,down,1.93545222282,2,axe,stim/axe.jpg,thimble,log,shovel
thematic,,,,dist,tax,them,right,2018_Oct_23_1608,taxthemexp_tax_img,15.0,7.0,0.0,7.0,60.0741347603,stim/slinky.jpg,stim/basket.jpg,stim/shirt.jpg,8036,,,,,,,1.0,right,1.46836400032,2,laundry basket,stim/laundrybasket.jpg,slinky,basket,shirt
thematic,,,,them,dist,tax,left,2018_Oct_23_1608,taxthemexp_tax_img,11.0,8.0,0.0,8.0,60.0741347603,stim/hanger.jpg,stim/scissors.jpg,stim/skirt.jpg,8036,,,,,,,1.0,left,1.3682200908700002,2,suit,stim/suit.jpg,hanger,scissors,skirt
thematic,,,,tax,them,dist,down,2018_Oct_23_1608,taxthemexp_tax_img,2.0,9.0,0.0,9.0,60.0741347603,stim/stool.jpg,stim/lightbulb.jpg,stim/tire.jpg,8036,,,,,,,1.0,down,1.8864378929099999,2,ladder,stim/ladder.jpg,stool,lightbulb,tire
thematic,,,,dist,them,tax,down,2018_Oct_23_1608,taxthemexp_tax_img,3.0,10.0,0.0,10.0,60.0741347603,stim/hairdryer.jpg,stim/leash.jpg,stim/cat.jpg,8036,,,,,,,1.0,down,0.9683120250700001,2,dog,stim/dog.jpg,hairdryer,leash,cat
thematic,,,,tax,them,dist,down,2018_Oct_23_1608,taxthemexp_tax_img,5.0,11.0,0.0,11.0,60.0741347603,stim/fridge.jpg,stim/dietcoke.jpg,stim/camera.jpg,8036,,,,,,,1.0,down,0.634683132172,2,cooler,stim/cooler.jpg,fridge,diet coke,camera
thematic,,,,tax,them,dist,down,2018_Oct_23_1608,taxthemexp_tax_img,0.0,12.0,0.0,12.0,60.0741347603,stim/peeler.jpg,stim/pasta.jpg,stim/receipt.jpg,8036,,,,,,,1.0,down,1.01784610748,2,strainer,stim/strainer.jpg,peeler,pasta,receipt
thematic,,,,dist,tax,them,right,2018_Oct_23_1608,taxthemexp_tax_img,16.0,13.0,0.0,13.0,60.0741347603,stim/mirror.jpg,stim/shotglass.jpg,stim/winebottle.jpg,8036,,,,,,,1.0,right,1.61944794655,2,wine glass,stim/wineglass.jpg,mirror,shotglass,wine bottle
thematic,,,,dist,them,tax,down,2018_Oct_23_1608,taxthemexp_tax_img,17.0,14.0,0.0,14.0,60.0741347603,stim/lightswitch.jpg,stim/file.jpg,stim/dresser.jpg,8036,,,,,,,1.0,down,1.66739487648,2,file cabinet,stim/filecabinet.jpg,lightswitch,file,dresser
thematic,,,,them,tax,dist,left,2018_Oct_23_1608,taxthemexp_tax_img,6.0,15.0,0.0,15.0,60.0741347603,stim/cork.jpg,stim/bottleopener.jpg,stim/globe.jpg,8036,,,,,,,1.0,left,1.0505077838899999,2,corkscrew,stim/corkscrew2.jpg,cork,bottle opener,globe
thematic,,,,dist,tax,them,right,2018_Oct_23_1608,taxthemexp_tax_img,19.0,16.0,0.0,16.0,60.0741347603,stim/kayak.jpg,stim/armyguy.jpg,stim/dollhouse.jpg,8036,,,,,,,1.0,right,1.0843729972799998,2,doll,stim/doll.jpg,kayak,army guy,dollhouse
thematic,,,,them,dist,tax,left,2018_Oct_23_1608,taxthemexp_tax_img,7.0,17.0,0.0,17.0,60.0741347603,stim/bullet.jpg,stim/starfish.jpg,stim/sword.jpg,8036,,,,,,,1.0,left,0.9683051109309999,2,gun,stim/gun.jpg,bullet,starfish,sword
thematic,,,,tax,dist,them,right,2018_Oct_23_1608,taxthemexp_tax_img,18.0,18.0,0.0,18.0,60.0741347603,stim/ham.jpg,stim/remote.jpg,stim/grill.jpg,8036,,,,,,,1.0,right,1.5696699619299999,2,steak,stim/steak.jpg,ham,remote,grill
thematic,,,,tax,dist,them,right,2018_Oct_23_1608,taxthemexp_tax_img,23.0,19.0,0.0,19.0,60.0741347603,stim/croissant.jpg,stim/crib.jpg,stim/stove.jpg,8036,,,,,,,1.0,right,1.0514559745799998,2,pie,stim/pie.jpg,croissant,crib,stove
thematic,,,,them,dist,tax,left,2018_Oct_23_1608,taxthemexp_tax_img,8.0,20.0,0.0,20.0,60.0741347603,stim/cashregister.jpg,stim/lunchbox.jpg,stim/coin.jpg,8036,,,,,,,0.0,right,2.25214791298,2,money,stim/money.jpg,cash register,lunchbox,coin
thematic,,,,them,dist,tax,left,2018_Oct_23_1608,taxthemexp_tax_img,10.0,21.0,0.0,21.0,60.0741347603,stim/lighter.jpg,stim/clock.jpg,stim/lantern.jpg,8036,,,,,,,1.0,left,2.38686108589,2,candle,stim/candle.jpg,lighter,clock,lantern
thematic,,,,them,dist,tax,left,2018_Oct_23_1608,taxthemexp_tax_img,9.0,22.0,0.0,22.0,60.0741347603,stim/birdcage.jpg,stim/skates.jpg,stim/butterfly.jpg,8036,,,,,,,1.0,left,0.801380157471,2,parrot,stim/parrot.jpg,bird cage,skates,butterfly
thematic,,,,them,dist,tax,left,2018_Oct_23_1608,taxthemexp_tax_img,13.0,23.0,0.0,23.0,60.0741347603,stim/binder.jpg,stim/balloon.jpg,stim/purse.jpg,8036,,,,,,,1.0,left,1.300978899,2,backpack,stim/backpack.jpg,binder,balloon,purse
taxonomic,,,,tax,them,dist,left,2018_Nov_29_1116,taxthemexp_tax_img,,,,,60.0600270351,stim/coffeemaker.jpg,stim/stove.jpg,stim/doorknob.jpg,8132,0.0,0.0,0.0,0.0,,,0.0,down,2.52038598061,1,kettle,stim/kettle.jpg,coffee maker,stove,doorknob
taxonomic,,,,tax,them,dist,left,2018_Nov_29_1116,taxthemexp_tax_img,,,,,60.0600270351,stim/pants.jpg,stim/shoe.jpg,stim/cake.jpg,8132,3.0,1.0,0.0,1.0,,,1.0,left,3.50346422195,1,sock,stim/sock.jpg,pants,shoe,cake
taxonomic,,,,dist,tax,them,down,2018_Nov_29_1116,taxthemexp_tax_img,,,,,60.0600270351,stim/yarn.jpg,stim/train.jpg,stim/stopsign.jpg,8132,5.0,2.0,0.0,2.0,,,1.0,down,1.18446207047,1,car,stim/car.jpg,yarn,train,stopsign
taxonomic,,,,dist,tax,them,down,2018_Nov_29_1116,taxthemexp_tax_img,,,,,60.0600270351,stim/grapes.jpg,stim/handcuffs.jpg,stim/key.jpg,8132,2.0,3.0,0.0,3.0,,,1.0,down,2.31737089157,1,lock,stim/lock.jpg,grapes,handcuffs,key
taxonomic,,,,them,dist,tax,right,2018_Nov_29_1116,taxthemexp_tax_img,,,,,60.0600270351,stim/tree.jpg,stim/guitar.jpg,stim/turtle.jpg,8132,1.0,4.0,0.0,4.0,,,1.0,right,0.9856729507449999,1,bird,stim/cardinal.jpg,tree,guitar,turtle
taxonomic,,,,them,dist,tax,right,2018_Nov_29_1116,taxthemexp_tax_img,,,,,60.0600270351,stim/bread.jpg,stim/trumpet.jpg,stim/microwave.jpg,8132,4.0,5.0,0.0,5.0,,,1.0,right,1.98450803757,1,toaster,stim/toaster.jpg,bread,trumpet,microwave
taxonomic,,,,,,,,2018_Nov_29_1116,taxthemexp_tax_img,,,,,60.0600270351,,,,8132,,,,,space,5.0376050472300005,,,,1,,,,,
taxonomic,,,,tax,dist,them,left,2018_Nov_29_1116,taxthemexp_tax_img,15.0,0.0,0.0,0.0,60.0600270351,stim/candle.jpg,stim/mailbox.jpg,stim/table.jpg,8132,,,,,,,1.0,left,3.0012390613599997,1,lamp,stim/lamp.jpg,candle,mailbox,table
taxonomic,,,,them,dist,tax,right,2018_Nov_29_1116,taxthemexp_tax_img,8.0,1.0,0.0,1.0,60.0600270351,stim/wine.jpg,stim/peanut.jpg,stim/peeler.jpg,8132,,,,,,,1.0,right,2.90185713768,1,corkscrew,stim/corkscrew.jpg,wine,peanut,peeler
taxonomic,,,,them,dist,tax,right,2018_Nov_29_1116,taxthemexp_tax_img,6.0,2.0,0.0,2.0,60.0600270351,stim/peanut.jpg,stim/mixer.jpg,stim/cat.jpg,8132,,,,,,,1.0,right,0.9033098220829999,1,chipmunk,stim/chipmunk.jpg,peanut,mixer,cat
taxonomic,,,,dist,tax,them,down,2018_Nov_29_1116,taxthemexp_tax_img,10.0,3.0,0.0,3.0,60.0600270351,stim/ribbon.jpg,stim/croissant.jpg,stim/pan.jpg,8132,,,,,,,1.0,down,2.70214605331,1,eggs,stim/eggs.jpg,ribbon,croissant,pan
taxonomic,,,,them,dist,tax,right,2018_Nov_29_1116,taxthemexp_tax_img,12.0,4.0,0.0,4.0,60.0600270351,stim/hairbrush.jpg,stim/golfball.jpg,stim/scrunchie.jpg,8132,,,,,,,1.0,right,3.76768779755,1,headband,stim/headband.jpg,hairbrush,golfball,scrunchie
taxonomic,,,,dist,tax,them,down,2018_Nov_29_1116,taxthemexp_tax_img,3.0,5.0,0.0,5.0,60.0600270351,stim/bell.jpg,stim/microscope.jpg,stim/puffin.jpg,8132,,,,,,,1.0,down,1.03519201279,1,binoculars,stim/binoculars.jpg,bell,microscope,puffin
taxonomic,,,,tax,them,dist,left,2018_Nov_29_1116,taxthemexp_tax_img,7.0,6.0,0.0,6.0,60.0600270351,stim/pipe.jpg,stim/cigarettecutter.jpg,stim/tissuebox.jpg,8132,,,,,,,1.0,left,8.45446705818,1,cigarette,stim/cigarette.jpg,pipe,cigarette cutter,tissue box
taxonomic,,,,them,dist,tax,right,2018_Nov_29_1116,taxthemexp_tax_img,21.0,7.0,0.0,7.0,60.0600270351,stim/chips.jpg,stim/seashell.jpg,stim/juice.jpg,8132,,,,,,,1.0,right,2.08552908897,1,soda,stim/soda.jpg,chips,seashell,juice
taxonomic,,,,tax,them,dist,left,2018_Nov_29_1116,taxthemexp_tax_img,20.0,8.0,0.0,8.0,60.0600270351,stim/shredder.jpg,stim/desk.jpg,stim/wheelchair.jpg,8132,,,,,,,1.0,left,3.35352611542,1,printer,stim/printer.jpg,shredder,desk,wheelchair
taxonomic,,,,them,tax,dist,down,2018_Nov_29_1116,taxthemexp_tax_img,2.0,9.0,0.0,9.0,60.0600270351,stim/ball.jpg,stim/racket.jpg,stim/dresser.jpg,8132,,,,,,,1.0,down,0.85130405426,1,bat,stim/bat.jpg,ball,racket,dresser
taxonomic,,,,dist,tax,them,down,2018_Nov_29_1116,taxthemexp_tax_img,4.0,10.0,0.0,10.0,60.0600270351,stim/foodprocessor.jpg,stim/easel.jpg,stim/ruler.jpg,8132,,,,,,,1.0,down,4.18594503403,1,blackboard,stim/blackboard.jpg,food processor,easel,ruler
taxonomic,,,,dist,tax,them,down,2018_Nov_29_1116,taxthemexp_tax_img,16.0,11.0,0.0,11.0,60.0600270351,stim/calculator.jpg,stim/duster.jpg,stim/bucket.jpg,8132,,,,,,,1.0,down,0.884485960007,1,mop,stim/mop.jpg,calculator,duster,bucket
taxonomic,,,,them,dist,tax,right,2018_Nov_29_1116,taxthemexp_tax_img,17.0,12.0,0.0,12.0,60.0600270351,stim/helmet.jpg,stim/umbrella.jpg,stim/car.jpg,8132,,,,,,,1.0,right,0.9013681411740001,1,motorcycle,stim/motorcycle.jpg,helmet,umbrella,car
taxonomic,,,,dist,tax,them,down,2018_Nov_29_1116,taxthemexp_tax_img,5.0,13.0,0.0,13.0,60.0600270351,stim/chessboard.jpg,stim/icecream.jpg,stim/cheesegrater.jpg,8132,,,,,,,1.0,down,1.8174400329599998,1,cheese,stim/cheese.jpg,chessboard,ice cream,cheese grater
taxonomic,,,,them,dist,tax,right,2018_Nov_29_1116,taxthemexp_tax_img,22.0,14.0,0.0,14.0,60.0600270351,stim/sewingmachine.jpg,stim/watch.jpg,stim/yarn.jpg,8132,,,,,,,1.0,right,0.667612075806,1,string,stim/string.jpg,sewing machine,watch,yarn
taxonomic,,,,tax,them,dist,left,2018_Nov_29_1116,taxthemexp_tax_img,13.0,15.0,0.0,15.0,60.0600270351,stim/clarinet.jpg,stim/musicstand.jpg,stim/chips.jpg,8132,,,,,,,1.0,left,0.817479133606,1,horn,stim/horn.jpg,clarinet,music stand,chips
taxonomic,,,,dist,tax,them,down,2018_Nov_29_1116,taxthemexp_tax_img,14.0,16.0,0.0,16.0,60.0600270351,stim/camel.jpg,stim/sword.jpg,stim/cuttingboard.jpg,8132,,,,,,,1.0,down,3.11885499954,1,knife,stim/knife.jpg,camel,sword,cutting board
taxonomic,,,,them,dist,tax,right,2018_Nov_29_1116,taxthemexp_tax_img,23.0,17.0,0.0,17.0,60.0600270351,stim/suit.jpg,stim/snowglobe.jpg,stim/basket.jpg,8132,,,,,,,1.0,right,2.48694300652,1,suitcase,stim/suitcase.jpg,suit,snowglobe,basket
taxonomic,,,,tax,dist,them,left,2018_Nov_29_1116,taxthemexp_tax_img,19.0,18.0,0.0,18.0,60.0600270351,stim/pen.jpg,stim/rooster.jpg,stim/easel.jpg,8132,,,,,,,1.0,left,2.05250597,1,paintbrush,stim/paintbrush.jpg,pen,rooster,easel
taxonomic,,,,tax,them,dist,left,2018_Nov_29_1116,taxthemexp_tax_img,0.0,19.0,0.0,19.0,60.0600270351,stim/canoe.jpg,stim/neckpillow.jpg,stim/duck.jpg,8132,,,,,,,1.0,left,2.63426613808,1,airplane,stim/airplane.jpg,canoe,neck pillow,duck
taxonomic,,,,them,dist,tax,right,2018_Nov_29_1116,taxthemexp_tax_img,9.0,20.0,0.0,20.0,60.0600270351,stim/juice.jpg,stim/ironboard.jpg,stim/mug.jpg,8132,,,,,,,1.0,right,2.36854887009,1,cup,stim/cup.jpg,juice,ironing board,mug
taxonomic,,,,tax,them,dist,left,2018_Nov_29_1116,taxthemexp_tax_img,11.0,21.0,0.0,21.0,60.0600270351,stim/spoon.jpg,stim/plate.jpg,stim/purse.jpg,8132,,,,,,,1.0,left,0.7515311241150001,1,fork,stim/fork.jpg,spoon,plate,purse
taxonomic,,,,dist,tax,them,down,2018_Nov_29_1116,taxthemexp_tax_img,18.0,22.0,0.0,22.0,60.0600270351,stim/saltshaker.jpg,stim/ring.jpg,stim/jewellerybox.jpg,8132,,,,,,,1.0,down,2.26761484146,1,necklace,stim/necklace.jpg,saltshaker,ring,jewellery box
taxonomic,,,,tax,them,dist,left,2018_Nov_29_1116,taxthemexp_tax_img,1.0,23.0,0.0,23.0,60.0600270351,stim/dumbbell.jpg,stim/lifejacket.jpg,stim/antelope.jpg,8132,,,,,,,0.0,down,6.5871899127999995,1,anchor,stim/anchor.jpg,weight,life jacket,antelope
thematic,,,,tax,them,dist,down,2018_Oct_30_1540,taxthemexp_tax_img,,,,,60.1754056237,stim/pants.jpg,stim/shoe.jpg,stim/cake.jpg,8052,3.0,0.0,0.0,0.0,,,1.0,down,1.21800303459,1,sock,stim/sock.jpg,pants,shoe,cake
thematic,,,,dist,tax,them,right,2018_Oct_30_1540,taxthemexp_tax_img,,,,,60.1754056237,stim/grapes.jpg,stim/handcuffs.jpg,stim/key.jpg,8052,2.0,1.0,0.0,1.0,,,1.0,right,1.1673758029899999,1,lock,stim/lock.jpg,grapes,handcuffs,key
thematic,,,,tax,them,dist,down,2018_Oct_30_1540,taxthemexp_tax_img,,,,,60.1754056237,stim/coffeemaker.jpg,stim/stove.jpg,stim/doorknob.jpg,8052,0.0,2.0,0.0,2.0,,,0.0,left,1.7512221336400002,1,kettle,stim/kettle.jpg,coffee maker,stove,doorknob
thematic,,,,them,dist,tax,left,2018_Oct_30_1540,taxthemexp_tax_img,,,,,60.1754056237,stim/bread.jpg,stim/trumpet.jpg,stim/microwave.jpg,8052,4.0,3.0,0.0,3.0,,,1.0,left,1.5683319568599998,1,toaster,stim/toaster.jpg,bread,trumpet,microwave
thematic,,,,dist,tax,them,right,2018_Oct_30_1540,taxthemexp_tax_img,,,,,60.1754056237,stim/yarn.jpg,stim/train.jpg,stim/stopsign.jpg,8052,5.0,4.0,0.0,4.0,,,0.0,down,1.68649506569,1,car,stim/car.jpg,yarn,train,stopsign
thematic,,,,them,dist,tax,left,2018_Oct_30_1540,taxthemexp_tax_img,,,,,60.1754056237,stim/tree.jpg,stim/guitar.jpg,stim/turtle.jpg,8052,1.0,5.0,0.0,5.0,,,0.0,right,1.3180620670299998,1,bird,stim/cardinal.jpg,tree,guitar,turtle
thematic,,,,,,,,2018_Oct_30_1540,taxthemexp_tax_img,,,,,60.1754056237,,,,8052,,,,,space,2.08720898628,,,,1,,,,,
thematic,,,,tax,them,dist,down,2018_Oct_30_1540,taxthemexp_tax_img,5.0,0.0,0.0,0.0,60.1754056237,stim/fridge.jpg,stim/dietcoke.jpg,stim/camera.jpg,8052,,,,,,,1.0,down,2.7188169956200006,1,cooler,stim/cooler.jpg,fridge,diet coke,camera
thematic,,,,tax,them,dist,down,2018_Oct_30_1540,taxthemexp_tax_img,2.0,1.0,0.0,1.0,60.1754056237,stim/stool.jpg,stim/lightbulb.jpg,stim/tire.jpg,8052,,,,,,,1.0,down,3.11915278435,1,ladder,stim/ladder.jpg,stool,lightbulb,tire
thematic,,,,them,dist,tax,left,2018_Oct_30_1540,taxthemexp_tax_img,12.0,2.0,0.0,2.0,60.1754056237,stim/cup.jpg,stim/button.jpg,stim/stroller.jpg,8052,,,,,,,1.0,left,1.0689249038700002,1,highchair,stim/highchair.jpg,cup,button,stroller
thematic,,,,them,dist,tax,left,2018_Oct_30_1540,taxthemexp_tax_img,7.0,3.0,0.0,3.0,60.1754056237,stim/bullet.jpg,stim/starfish.jpg,stim/sword.jpg,8052,,,,,,,1.0,left,1.58633995056,1,gun,stim/gun.jpg,bullet,starfish,sword
thematic,,,,tax,dist,them,right,2018_Oct_30_1540,taxthemexp_tax_img,18.0,4.0,0.0,4.0,60.1754056237,stim/ham.jpg,stim/remote.jpg,stim/grill.jpg,8052,,,,,,,1.0,right,2.31883311272,1,steak,stim/steak.jpg,ham,remote,grill
thematic,,,,dist,them,tax,down,2018_Oct_30_1540,taxthemexp_tax_img,1.0,5.0,0.0,5.0,60.1754056237,stim/thimble.jpg,stim/log.jpg,stim/shovel.jpg,8052,,,,,,,1.0,down,2.86749696732,1,axe,stim/axe.jpg,thimble,log,shovel
thematic,,,,tax,dist,them,right,2018_Oct_30_1540,taxthemexp_tax_img,23.0,6.0,0.0,6.0,60.1754056237,stim/croissant.jpg,stim/crib.jpg,stim/stove.jpg,8052,,,,,,,1.0,right,2.1342871189099997,1,pie,stim/pie.jpg,croissant,crib,stove
thematic,,,,dist,tax,them,right,2018_Oct_30_1540,taxthemexp_tax_img,16.0,7.0,0.0,7.0,60.1754056237,stim/mirror.jpg,stim/shotglass.jpg,stim/winebottle.jpg,8052,,,,,,,1.0,right,2.60226202011,1,wine glass,stim/wineglass.jpg,mirror,shotglass,wine bottle
thematic,,,,dist,tax,them,right,2018_Oct_30_1540,taxthemexp_tax_img,19.0,8.0,0.0,8.0,60.1754056237,stim/kayak.jpg,stim/armyguy.jpg,stim/dollhouse.jpg,8052,,,,,,,1.0,right,2.18566203117,1,doll,stim/doll.jpg,kayak,army guy,dollhouse
thematic,,,,them,dist,tax,left,2018_Oct_30_1540,taxthemexp_tax_img,11.0,9.0,0.0,9.0,60.1754056237,stim/hanger.jpg,stim/scissors.jpg,stim/skirt.jpg,8052,,,,,,,1.0,left,1.15151309967,1,suit,stim/suit.jpg,hanger,scissors,skirt
thematic,,,,dist,tax,them,right,2018_Oct_30_1540,taxthemexp_tax_img,22.0,10.0,0.0,10.0,60.1754056237,stim/flashlight.jpg,stim/hair.jpg,stim/toothbrush.jpg,8052,,,,,,,1.0,right,3.20171403885,1,teeth,stim/teeth.jpg,flashlight,hair,toothbrush
