Subject,Type,Block,Trial,Category,KEY,RESP,Accuracy,RT
8087,II,3,66,a,d,a,1,0.6579999999999999
8087,II,3,67,a,d,a,1,0.5329999999999999
8087,II,3,68,b,d,a,0,0.733
8087,II,3,69,b,d,a,0,1.5959999999999999
8087,II,3,70,a,j,b,0,1.114
8087,II,3,71,a,j,b,0,0.0
8087,II,3,72,b,j,b,1,1.3359999999999999
8087,II,3,73,b,j,b,1,1.0170000000000001
8087,II,3,74,b,j,b,1,0.636
8087,II,3,75,b,j,b,1,0.513
8087,II,3,76,a,j,b,0,0.736
8087,II,3,77,a,d,a,1,0.601
8087,II,3,78,b,j,b,1,0.767
8087,II,3,79,a,j,b,0,0.0
8087,II,3,80,a,d,a,1,1.194
8005,II,2,1,a,d,a,1,1.218
8005,II,2,2,a,d,a,1,0.72
8005,II,2,3,a,j,b,0,1.247
8005,II,2,4,a,d,a,1,0.8590000000000001
8005,II,2,5,a,d,a,1,0.62
8005,II,2,6,b,d,a,0,0.466
8005,II,2,7,a,d,a,1,0.845
8005,II,2,8,b,j,b,1,0.8
8005,II,2,9,b,j,b,1,1.389
8005,II,2,10,a,d,a,1,1.05
8005,II,2,11,b,j,b,1,1.405
8005,II,2,12,b,j,b,1,0.8190000000000001
8005,II,2,13,a,d,a,1,0.935
8005,II,2,14,b,j,b,1,0.799
8005,II,2,15,b,j,b,1,0.6990000000000001
8005,II,2,16,b,d,a,0,1.054
8005,II,2,17,a,d,a,1,1.129
8005,II,2,18,a,j,b,0,0.8490000000000001
8005,II,2,19,a,j,b,0,1.012
8005,II,2,20,b,j,b,1,0.816
8005,II,2,21,b,d,a,0,0.629
8005,II,2,22,b,d,a,0,1.065
8005,II,2,23,a,d,a,1,0.764
8005,II,2,24,a,j,b,0,0.763
8005,II,2,25,b,j,b,1,0.73
8005,II,2,26,b,j,b,1,1.401
8005,II,2,27,a,j,b,0,0.9109999999999999
8005,II,2,28,b,d,a,0,0.503
8005,II,2,29,b,j,b,1,0.68
8005,II,2,30,b,j,b,1,0.843
8005,II,2,31,a,d,a,1,1.317
8005,II,2,32,a,j,b,0,0.958
8005,II,2,33,a,j,b,0,0.765
8005,II,2,34,a,j,b,0,1.205
8005,II,2,35,b,j,b,1,1.857
8005,II,2,36,a,j,b,0,1.196
8005,II,2,37,a,d,a,1,1.425
8005,II,2,38,b,j,b,1,1.092
8005,II,2,39,a,j,b,0,1.198
8005,II,2,40,a,d,a,1,1.227
8005,II,2,41,b,d,a,0,0.951
8005,II,2,42,b,j,b,1,0.853
8005,II,2,43,a,j,b,0,1.138
8005,II,2,44,b,d,a,0,0.809
8005,II,2,45,b,d,a,0,1.07
8005,II,2,46,a,d,a,1,0.88
8005,II,2,47,b,j,b,1,1.226
8005,II,2,48,a,j,b,0,1.327
8005,II,2,49,b,d,a,0,1.126
8005,II,2,50,b,j,b,1,0.687
8005,II,2,51,b,d,a,0,1.3119999999999998
8005,II,2,52,b,j,b,1,0.528
8005,II,2,53,a,j,b,0,1.2329999999999999
8005,II,2,54,a,d,a,1,0.868
8005,II,2,55,a,d,a,1,0.855
8005,II,2,56,a,d,a,1,1.035
8005,II,2,57,a,d,a,1,1.526
8005,II,2,58,a,d,a,1,1.35
8005,II,2,59,a,j,b,0,1.173
8005,II,2,60,b,j,b,1,1.0190000000000001
8005,II,2,61,a,j,b,0,0.9590000000000001
8005,II,2,62,b,j,b,1,0.958
8005,II,2,63,b,j,b,1,0.9
8005,II,2,64,b,d,a,0,0.8859999999999999
8005,II,2,65,b,j,b,1,0.7929999999999999
8005,II,2,66,b,j,b,1,0.757
8005,II,2,67,a,j,b,0,1.013
8005,II,2,68,b,d,a,0,0.777
8005,II,2,69,b,j,b,1,0.863
8005,II,2,70,b,d,a,0,1.0090000000000001
8005,II,2,71,a,j,b,0,0.606
8005,II,2,72,b,j,b,1,0.764
8005,II,2,73,a,j,b,0,0.914
8005,II,2,74,b,d,a,0,1.0590000000000002
8005,II,2,75,b,j,b,1,0.653
8005,II,2,76,b,j,b,1,0.825
8005,II,2,77,a,d,a,1,0.988
8005,II,2,78,a,d,a,1,0.9940000000000001
8005,II,2,79,a,d,a,1,0.8320000000000001
8005,II,2,80,a,d,a,1,0.644
8088,II,1,1,a,j,b,0,3.208
8088,II,1,2,a,j,b,0,2.371
8088,II,1,3,a,j,b,0,4.401
8088,II,1,4,b,d,a,0,4.541
8088,II,1,5,b,j,b,1,2.571
8088,II,1,6,a,j,b,0,2.097
8088,II,1,7,a,d,a,1,4.562
8088,II,1,8,a,d,a,1,4.335
8088,II,1,9,a,j,b,0,4.74
8088,II,1,10,a,d,a,1,4.051
8088,II,1,11,b,d,a,0,3.214
8088,II,1,12,b,j,b,1,4.793
8088,II,1,13,a,d,a,1,4.101
8088,II,1,14,a,j,b,0,2.8939999999999997
8088,II,1,15,b,d,a,0,2.949
8088,II,1,16,b,d,a,0,3.069
8088,II,1,17,b,j,b,1,3.446
8088,II,1,18,b,d,a,0,4.2410000000000005
8088,II,1,19,b,j,b,1,3.572
8088,II,1,20,b,j,b,1,3.3289999999999997
8088,II,1,21,b,d,a,0,4.0
8088,II,1,22,a,j,b,0,4.133
8088,II,1,23,a,d,a,1,3.931
8088,II,1,24,a,j,b,0,4.082
8088,II,1,25,a,d,a,1,2.963
8088,II,1,26,b,d,a,0,3.072
8088,II,1,27,b,j,b,1,2.938
8088,II,1,28,a,j,b,0,3.904
8088,II,1,29,b,d,a,0,4.2
8088,II,1,30,b,j,b,1,4.14
8088,II,1,31,b,d,a,0,2.4419999999999997
8088,II,1,32,b,d,a,0,2.958
8088,II,1,33,b,j,b,1,3.245
8088,II,1,34,a,j,b,0,3.6069999999999998
8088,II,1,35,b,d,a,0,3.747
8088,II,1,36,a,j,b,0,2.945
8088,II,1,37,a,j,b,0,2.887
8088,II,1,38,b,j,b,1,2.378
8088,II,1,39,a,j,b,0,3.4139999999999997
8088,II,1,40,a,d,a,1,3.9139999999999997
8088,II,1,41,b,j,b,1,3.8810000000000002
8088,II,1,42,b,j,b,1,4.003
8088,II,1,43,a,d,a,1,3.159
8088,II,1,44,b,j,b,1,3.8760000000000003
8088,II,1,45,b,j,b,1,3.813
8088,II,1,46,b,d,a,0,4.881
8088,II,1,47,a,j,b,0,4.265
8088,II,1,48,b,d,a,0,3.139
8088,II,1,49,b,d,a,0,3.5380000000000003
8088,II,1,50,a,j,b,0,3.377
8088,II,1,51,a,d,a,1,2.717
8088,II,1,52,b,j,b,1,4.583
8088,II,1,53,b,d,a,0,3.465
8088,II,1,54,b,d,a,0,3.9010000000000002
8088,II,1,55,a,j,b,0,3.852
8088,II,1,56,a,d,a,1,3.727
8088,II,1,57,a,d,a,1,3.1830000000000003
8088,II,1,58,b,j,b,1,3.1630000000000003
8088,II,1,59,a,d,a,1,3.633
8088,II,1,60,a,j,b,0,4.38
8088,II,1,61,b,d,a,0,4.6080000000000005
8088,II,1,62,a,d,a,1,3.8280000000000003
8088,II,1,63,a,j,b,0,3.863
8088,II,1,64,b,d,a,0,4.6160000000000005
8088,II,1,65,a,j,b,0,3.892
8088,II,1,66,a,d,a,1,4.372
8088,II,1,67,a,d,a,1,4.041
8088,II,1,68,b,d,a,0,3.747
8088,II,1,69,a,j,b,0,2.45
8088,II,1,70,b,d,a,0,3.804
8088,II,1,71,a,j,b,0,3.76
8088,II,1,72,b,d,a,0,2.414
8088,II,1,73,a,None,None,0,9999.0
8088,II,1,74,a,j,b,0,0.0
8088,II,1,75,a,d,a,1,2.501
8088,II,1,76,b,j,b,1,2.421
8088,II,1,77,a,j,b,0,2.8080000000000003
8088,II,1,78,b,j,b,1,3.653
8088,II,1,79,b,j,b,1,4.031000000000001
8088,II,1,80,b,j,b,1,3.73
8113,II,2,1,b,j,b,1,1.8359999999999999
8113,II,2,2,a,j,b,0,0.7120000000000001
8113,II,2,3,b,j,b,1,0.72
8113,II,2,4,b,j,b,1,0.696
8113,II,2,5,a,d,a,1,0.594
8113,II,2,6,b,d,a,0,0.879
8113,II,2,7,a,j,b,0,0.6970000000000001
8113,II,2,8,a,j,b,0,0.634
8113,II,2,9,a,d,a,1,0.711
8113,II,2,10,b,j,b,1,0.623
8113,II,2,11,a,d,a,1,0.754
8113,II,2,12,b,d,a,0,0.5710000000000001
8113,II,2,13,b,d,a,0,0.498
8113,II,2,14,a,j,b,0,0.314
8113,II,2,15,b,d,a,0,0.29100000000000004
8113,II,2,16,b,d,a,0,0.278
8113,II,2,17,a,j,b,0,0.7190000000000001
8113,II,2,18,b,d,a,0,0.784
8113,II,2,19,a,d,a,1,0.526
8113,II,2,20,b,j,b,1,0.758
8113,II,2,21,a,d,a,1,0.364
8113,II,2,22,b,j,b,1,0.484
8113,II,2,23,b,j,b,1,0.374
8113,II,2,24,b,d,a,0,0.275
8113,II,2,25,a,j,b,0,0.23800000000000002
8113,II,2,26,a,j,b,0,0.40299999999999997
8113,II,2,27,a,j,b,0,0.23199999999999998
8113,II,2,28,b,d,a,0,0.7709999999999999
8113,II,2,29,a,j,b,0,0.595
8113,II,2,30,a,j,b,0,1.2890000000000001
8113,II,2,31,b,j,b,1,0.562
8113,II,2,32,b,d,a,0,0.5529999999999999
8113,II,2,33,b,d,a,0,0.607
8113,II,2,34,b,j,b,1,0.804
8113,II,2,35,b,j,b,1,0.858
8113,II,2,36,a,d,a,1,0.86
8113,II,2,37,a,d,a,1,0.895
8113,II,2,38,b,j,b,1,1.3769999999999998
8113,II,2,39,a,d,a,1,0.934
8113,II,2,40,a,d,a,1,0.711
8113,II,2,41,a,d,a,1,0.8059999999999999
8113,II,2,42,a,j,b,0,0.9
8113,II,2,43,a,d,a,1,0.525
8113,II,2,44,a,d,a,1,1.492
8113,II,2,45,a,j,b,0,0.909
8113,II,2,46,b,d,a,0,0.551
8113,II,2,47,a,d,a,1,1.311
8113,II,2,48,a,j,b,0,0.728
8113,II,2,49,a,j,b,0,0.895
8113,II,2,50,a,d,a,1,0.569
8113,II,2,51,b,d,a,0,0.617
8113,II,2,52,b,d,a,0,0.8290000000000001
8113,II,2,53,b,j,b,1,1.28
8113,II,2,54,b,j,b,1,0.665
8113,II,2,55,a,d,a,1,1.053
8113,II,2,56,b,j,b,1,0.8320000000000001
8113,II,2,57,a,d,a,1,0.708
8113,II,2,58,b,j,b,1,0.605
8113,II,2,59,b,j,b,1,0.747
8113,II,2,60,b,j,b,1,0.521
8113,II,2,61,a,j,b,0,0.49
8113,II,2,62,a,j,b,0,0.541
8113,II,2,63,a,d,a,1,0.794
8113,II,2,64,b,j,b,1,1.121
8113,II,2,65,a,d,a,1,0.7120000000000001
8113,II,2,66,a,d,a,1,0.6659999999999999
8113,II,2,67,a,j,b,0,1.124
8113,II,2,68,a,d,a,1,0.556
8113,II,2,69,a,d,a,1,1.139
8113,II,2,70,a,d,a,1,0.555
8113,II,2,71,a,j,b,0,0.9620000000000001
8113,II,2,72,b,j,b,1,1.0659999999999998
8113,II,2,73,b,d,a,0,0.62
8113,II,2,74,b,j,b,1,0.616
8113,II,2,75,b,j,b,1,0.542
8113,II,2,76,b,d,a,0,0.636
8113,II,2,77,b,d,a,0,0.745
8113,II,2,78,b,j,b,1,1.545
8113,II,2,79,b,d,a,0,1.416
8113,II,2,80,b,j,b,1,0.45299999999999996
8063,II,3,1,a,d,a,1,3.898
8063,II,3,2,a,j,b,0,0.978
8063,II,3,3,b,d,a,0,0.5529999999999999
8063,II,3,4,a,j,b,0,0.337
8063,II,3,5,b,d,a,0,0.551
8063,II,3,6,b,d,a,0,0.457
8063,II,3,7,b,j,b,1,0.987
8063,II,3,8,b,j,b,1,0.36
8063,II,3,9,b,d,a,0,0.7909999999999999
8063,II,3,10,b,j,b,1,0.365
8063,II,3,11,b,j,b,1,0.332
8063,II,3,12,b,j,b,1,0.379
8063,II,3,13,b,d,a,0,0.5539999999999999
8063,II,3,14,b,j,b,1,0.306
8063,II,3,15,a,j,b,0,0.306
8063,II,3,16,a,j,b,0,0.563
8063,II,3,17,b,d,a,0,0.9540000000000001
8063,II,3,18,b,j,b,1,0.361
8063,II,3,19,a,j,b,0,0.616
8063,II,3,20,a,d,a,1,0.773
8063,II,3,21,a,d,a,1,0.434
8063,II,3,22,a,d,a,1,0.39899999999999997
8063,II,3,23,b,d,a,0,0.373
8063,II,3,24,a,j,b,0,0.299
8063,II,3,25,b,d,a,0,0.16399999999999998
8063,II,3,26,b,j,b,1,0.28300000000000003
8063,II,3,27,a,j,b,0,0.67
8063,II,3,28,b,d,a,0,0.295
8063,II,3,29,a,j,b,0,0.242
8063,II,3,30,a,d,a,1,0.365
8063,II,3,31,b,d,a,0,0.516
8063,II,3,32,b,j,b,1,0.316
8063,II,3,33,b,j,b,1,0.43700000000000006
8063,II,3,34,b,j,b,1,0.418
8063,II,3,35,a,d,a,1,0.677
8063,II,3,36,b,j,b,1,0.64
8063,II,3,37,a,d,a,1,0.54
8063,II,3,38,b,j,b,1,1.2819999999999998
8063,II,3,39,a,j,b,0,0.6609999999999999
8063,II,3,40,b,d,a,0,0.513
8063,II,3,41,a,j,b,0,0.36
8063,II,3,42,a,d,a,1,0.47200000000000003
8063,II,3,43,a,d,a,1,0.61
8063,II,3,44,a,d,a,1,0.374
8063,II,3,45,a,d,a,1,0.445
8063,II,3,46,b,d,a,0,0.385
8063,II,3,47,b,j,b,1,0.47
8063,II,3,48,a,j,b,0,0.905
8063,II,3,49,a,d,a,1,0.307
8063,II,3,50,a,j,b,0,1.107
8063,II,3,51,b,d,a,0,0.38799999999999996
8063,II,3,52,a,j,b,0,0.355
8063,II,3,53,b,d,a,0,0.331
8063,II,3,54,a,j,b,0,0.289
8063,II,3,55,b,j,b,1,0.7879999999999999
8063,II,3,56,b,d,a,0,0.257
8063,II,3,57,a,j,b,0,0.244
8063,II,3,58,b,d,a,0,0.655
8063,II,3,59,a,j,b,0,0.467
8063,II,3,60,b,d,a,0,0.26899999999999996
8063,II,3,61,b,d,a,0,0.17600000000000002
8063,II,3,62,b,j,b,1,0.623
8063,II,3,63,b,j,b,1,0.547
8063,II,3,64,b,j,b,1,0.809
8063,II,3,65,b,j,b,1,0.703
8063,II,3,66,a,j,b,0,0.49700000000000005
8063,II,3,67,a,d,a,1,0.39299999999999996
8063,II,3,68,a,d,a,1,0.447
8063,II,3,69,b,j,b,1,0.78
8063,II,3,70,a,j,b,0,0.792
8063,II,3,71,b,j,b,1,0.631
8063,II,3,72,a,j,b,0,0.594
8063,II,3,73,a,j,b,0,0.7829999999999999
8063,II,3,74,a,j,b,0,1.037
8063,II,3,75,a,d,a,1,0.52
8063,II,3,76,a,d,a,1,1.354
8063,II,3,77,a,d,a,1,0.49
8063,II,3,78,b,d,a,0,0.506
8063,II,3,79,a,j,b,0,0.539
8063,II,3,80,a,d,a,1,0.451
8131,II,2,1,a,j,b,0,1.781
8131,II,2,2,b,j,b,1,1.5319999999999998
8131,II,2,3,b,j,b,1,1.483
8131,II,2,4,a,d,a,1,1.581
8131,II,2,5,a,j,b,0,1.2830000000000001
8131,II,2,6,b,j,b,1,0.821
8131,II,2,7,a,d,a,1,1.4169999999999998
8131,II,2,8,a,d,a,1,0.997
8131,II,2,9,b,j,b,1,0.818
8131,II,2,10,b,j,b,1,0.591
8131,II,2,11,a,j,b,0,0.773
8131,II,2,12,a,d,a,1,0.93
8131,II,2,13,a,d,a,1,1.131
8131,II,2,14,a,j,b,0,1.083
8131,II,2,15,a,j,b,0,1.052
8131,II,2,16,b,j,b,1,0.993
8131,II,2,17,b,j,b,1,1.604
8131,II,2,18,a,d,a,1,0.898
8131,II,2,19,a,d,a,1,1.275
8131,II,2,20,b,d,a,0,1.493
8131,II,2,21,a,d,a,1,0.805
8131,II,2,22,b,j,b,1,0.6659999999999999
8131,II,2,23,b,j,b,1,1.053
8131,II,2,24,a,d,a,1,2.176
8131,II,2,25,a,d,a,1,1.536
8131,II,2,26,a,j,b,0,1.541
8131,II,2,27,b,j,b,1,1.141
8131,II,2,28,b,j,b,1,2.189
8131,II,2,29,b,d,a,0,0.993
8131,II,2,30,a,j,b,0,2.262
8131,II,2,31,a,d,a,1,0.8009999999999999
8131,II,2,32,a,d,a,1,2.463
8131,II,2,33,b,j,b,1,0.7929999999999999
8131,II,2,34,a,d,a,1,1.2790000000000001
8131,II,2,35,a,d,a,1,1.3030000000000002
8131,II,2,36,b,d,a,0,1.146
8131,II,2,37,b,d,a,0,0.977
8131,II,2,38,b,j,b,1,0.6940000000000001
8131,II,2,39,b,j,b,1,2.24
8131,II,2,40,a,j,b,0,1.8119999999999998
8131,II,2,41,b,j,b,1,1.401
8131,II,2,42,a,d,a,1,0.941
8131,II,2,43,a,d,a,1,1.916
8131,II,2,44,a,d,a,1,1.06
8131,II,2,45,b,d,a,0,0.935
8131,II,2,46,b,j,b,1,0.669
8131,II,2,47,a,d,a,1,1.234
8131,II,2,48,a,d,a,1,1.157
8131,II,2,49,b,j,b,1,0.716
8131,II,2,50,b,j,b,1,1.318
8131,II,2,51,b,j,b,1,1.077
8131,II,2,52,a,j,b,0,1.199
8131,II,2,53,a,d,a,1,1.043
8131,II,2,54,b,j,b,1,1.624
8131,II,2,55,b,d,a,0,1.138
8131,II,2,56,b,j,b,1,1.619
8131,II,2,57,b,j,b,1,1.5019999999999998
8131,II,2,58,a,d,a,1,1.0
8131,II,2,59,b,j,b,1,2.383
8131,II,2,60,a,d,a,1,0.723
8131,II,2,61,b,d,a,0,1.242
8131,II,2,62,a,d,a,1,1.391
8131,II,2,63,b,j,b,1,0.9
8131,II,2,64,a,j,b,0,2.509
8131,II,2,65,b,d,a,0,0.644
8131,II,2,66,b,d,a,0,0.759
8131,II,2,67,b,j,b,1,0.855
8131,II,2,68,a,j,b,0,1.026
8131,II,2,69,a,d,a,1,0.599
8131,II,2,70,b,j,b,1,2.2680000000000002
8131,II,2,71,a,j,b,0,0.885
8131,II,2,72,b,d,a,0,0.17600000000000002
8131,II,2,73,a,d,a,1,0.757
8131,II,2,74,b,j,b,1,0.86
8131,II,2,75,a,d,a,1,2.239
8131,II,2,76,b,j,b,1,2.427
8131,II,2,77,a,j,b,0,0.9009999999999999
8131,II,2,78,a,d,a,1,0.799
8131,II,2,79,b,j,b,1,2.332
8131,II,2,80,b,d,a,0,1.099
8084,II,3,1,b,d,a,0,2.79
8084,II,3,2,b,d,a,0,0.6579999999999999
8084,II,3,3,a,j,b,0,0.405
8084,II,3,4,a,j,b,0,0.556
8084,II,3,5,a,j,b,0,0.37
8084,II,3,6,a,j,b,0,0.32899999999999996
8084,II,3,7,b,d,a,0,1.09
8084,II,3,8,b,d,a,0,1.77
8084,II,3,9,b,j,b,1,0.985
8084,II,3,10,a,d,a,1,0.782
8084,II,3,11,b,d,a,0,0.677
8084,II,3,12,b,j,b,1,1.663
8084,II,3,13,a,d,a,1,0.9129999999999999
8084,II,3,14,b,d,a,0,1.538
8084,II,3,15,a,d,a,1,0.9129999999999999
8084,II,3,16,a,j,b,0,0.706
8084,II,3,17,a,j,b,0,0.755
8084,II,3,18,b,j,b,1,0.609
8084,II,3,19,a,d,a,1,0.7190000000000001
8084,II,3,20,b,j,b,1,1.1440000000000001
8084,II,3,21,a,d,a,1,0.767
8084,II,3,22,b,j,b,1,1.8530000000000002
8084,II,3,23,b,d,a,0,1.232
8084,II,3,24,a,j,b,0,1.245
8084,II,3,25,b,j,b,1,0.647
8084,II,3,26,b,j,b,1,0.732
8084,II,3,27,a,j,b,0,0.5
8084,II,3,28,a,d,a,1,0.86
8084,II,3,29,b,d,a,0,0.7440000000000001
8084,II,3,30,a,d,a,1,0.7020000000000001
8084,II,3,31,a,d,a,1,0.528
8084,II,3,32,b,d,a,0,0.47200000000000003
8084,II,3,33,a,j,b,0,0.474
8084,II,3,34,a,d,a,1,0.685
8084,II,3,35,a,d,a,1,0.456
8084,II,3,36,a,j,b,0,0.747
8084,II,3,37,a,j,b,0,0.722
8084,II,3,38,a,j,b,0,0.578
8084,II,3,39,a,j,b,0,0.479
8084,II,3,40,b,j,b,1,0.45899999999999996
8084,II,3,41,b,j,b,1,0.87
8084,II,3,42,b,j,b,1,0.465
8084,II,3,43,a,j,b,0,0.826
8084,II,3,44,b,j,b,1,0.871
8084,II,3,45,a,j,b,0,1.28
8084,II,3,46,b,j,b,1,0.8270000000000001
8084,II,3,47,b,j,b,1,0.76
8084,II,3,48,a,d,a,1,0.757
8084,II,3,49,a,d,a,1,0.581
8084,II,3,50,a,j,b,0,0.8909999999999999
8084,II,3,51,a,j,b,0,1.659
8084,II,3,52,b,j,b,1,0.7979999999999999
8084,II,3,53,b,j,b,1,0.5710000000000001
8084,II,3,54,b,j,b,1,0.515
8084,II,3,55,b,j,b,1,0.62
8084,II,3,56,b,j,b,1,0.536
8084,II,3,57,b,j,b,1,1.5519999999999998
8084,II,3,58,b,j,b,1,0.502
8084,II,3,59,b,j,b,1,0.512
8084,II,3,60,a,j,b,0,3.2089999999999996
8084,II,3,61,a,d,a,1,0.805
8084,II,3,62,b,j,b,1,0.914
8084,II,3,63,b,j,b,1,0.8270000000000001
8084,II,3,64,a,j,b,0,0.512
8084,II,3,65,a,j,b,0,0.41700000000000004
8084,II,3,66,a,d,a,1,0.268
8084,II,3,67,a,d,a,1,0.703
8084,II,3,68,b,d,a,0,0.488
8084,II,3,69,a,j,b,0,0.379
8084,II,3,70,b,d,a,0,0.377
8084,II,3,71,a,j,b,0,0.20800000000000002
8084,II,3,72,b,j,b,1,0.955
8084,II,3,73,b,j,b,1,0.627
8084,II,3,74,b,j,b,1,0.40700000000000003
8084,II,3,75,a,j,b,0,0.419
8084,II,3,76,a,d,a,1,0.335
8084,II,3,77,b,j,b,1,0.313
8084,II,3,78,b,j,b,1,0.34700000000000003
8084,II,3,79,a,j,b,0,0.305
8084,II,3,80,b,j,b,1,0.5870000000000001
8027,RB,3,1,b,j,b,1,3.403
8027,RB,3,2,b,j,b,1,0.784
8027,RB,3,3,a,d,a,1,0.654
8027,RB,3,4,a,j,b,0,0.569
8027,RB,3,5,a,d,a,1,0.624
8027,RB,3,6,a,d,a,1,0.445
8027,RB,3,7,b,j,b,1,0.511
8027,RB,3,8,b,j,b,1,0.513
8027,RB,3,9,a,d,a,1,0.467
8027,RB,3,10,b,j,b,1,0.547
8027,RB,3,11,a,d,a,1,0.515
8027,RB,3,12,a,d,a,1,0.501
8027,RB,3,13,a,d,a,1,0.46799999999999997
8027,RB,3,14,b,j,b,1,0.544
8027,RB,3,15,b,j,b,1,0.64
8027,RB,3,16,b,j,b,1,0.61
8027,RB,3,17,b,j,b,1,0.56
8027,RB,3,18,a,d,a,1,0.5760000000000001
8027,RB,3,19,a,d,a,1,0.54
8027,RB,3,20,b,j,b,1,0.708
8027,RB,3,21,b,j,b,1,0.542
8027,RB,3,22,a,d,a,1,0.67
8027,RB,3,23,a,d,a,1,0.624
8027,RB,3,24,b,j,b,1,0.66
8027,RB,3,25,b,j,b,1,0.685
8027,RB,3,26,b,j,b,1,0.7290000000000001
8027,RB,3,27,a,d,a,1,0.425
8027,RB,3,28,b,j,b,1,0.508
8027,RB,3,29,b,j,b,1,0.7809999999999999
8027,RB,3,30,b,j,b,1,0.644
8027,RB,3,31,b,j,b,1,0.982
8027,RB,3,32,b,j,b,1,0.8370000000000001
8027,RB,3,33,b,j,b,1,0.529
8027,RB,3,34,b,j,b,1,0.792
8027,RB,3,35,a,d,a,1,0.718
8027,RB,3,36,a,d,a,1,0.607
8027,RB,3,37,a,d,a,1,0.6579999999999999
8027,RB,3,38,b,j,b,1,0.894
8027,RB,3,39,a,d,a,1,0.792
8027,RB,3,40,a,d,a,1,0.708
8027,RB,3,41,a,d,a,1,0.878
8027,RB,3,42,a,d,a,1,0.726
8027,RB,3,43,b,j,b,1,0.511
8027,RB,3,44,a,d,a,1,0.568
8027,RB,3,45,b,j,b,1,0.6779999999999999
8027,RB,3,46,b,j,b,1,0.609
8027,RB,3,47,a,d,a,1,0.574
8027,RB,3,48,a,d,a,1,0.667
8027,RB,3,49,a,d,a,1,0.607
8027,RB,3,50,a,j,b,0,0.62
8027,RB,3,51,b,j,b,1,0.7909999999999999
8027,RB,3,52,b,j,b,1,1.845
8027,RB,3,53,a,d,a,1,0.743
8027,RB,3,54,a,j,b,0,1.215
8027,RB,3,55,a,d,a,1,0.732
8027,RB,3,56,b,j,b,1,0.691
8027,RB,3,57,a,d,a,1,0.893
8027,RB,3,58,a,d,a,1,0.647
8027,RB,3,59,b,j,b,1,0.7290000000000001
8027,RB,3,60,a,d,a,1,0.586
8027,RB,3,61,b,d,a,0,0.608
8027,RB,3,62,b,d,a,0,0.701
8027,RB,3,63,a,j,b,0,0.639
8027,RB,3,64,a,d,a,1,0.7709999999999999
8027,RB,3,65,b,j,b,1,0.634
8027,RB,3,66,b,j,b,1,0.71
8027,RB,3,67,b,d,a,0,1.501
8027,RB,3,68,a,d,a,1,0.695
8027,RB,3,69,a,d,a,1,0.968
8027,RB,3,70,b,j,b,1,0.727
8027,RB,3,71,b,j,b,1,0.655
8027,RB,3,72,a,j,b,0,2.21
8027,RB,3,73,b,j,b,1,0.542
8027,RB,3,74,b,j,b,1,0.662
8027,RB,3,75,b,j,b,1,0.735
8027,RB,3,76,a,d,a,1,0.496
8027,RB,3,77,a,d,a,1,0.585
8027,RB,3,78,b,j,b,1,0.767
8027,RB,3,79,a,d,a,1,0.622
8027,RB,3,80,a,d,a,1,0.626
8135,RB,1,1,a,j,b,0,3.3539999999999996
8135,RB,1,2,b,j,b,1,1.2
8135,RB,1,3,a,d,a,1,1.15
8135,RB,1,4,b,j,b,1,2.1959999999999997
8135,RB,1,5,a,d,a,1,1.105
8135,RB,1,6,b,d,a,0,1.21
8135,RB,1,7,a,j,b,0,1.399
8135,RB,1,8,a,d,a,1,1.213
8135,RB,1,9,b,d,a,0,1.465
8135,RB,1,10,a,j,b,0,1.995
8135,RB,1,11,a,j,b,0,1.168
8135,RB,1,12,b,d,a,0,1.151
8135,RB,1,13,b,d,a,0,2.9419999999999997
8135,RB,1,14,b,j,b,1,0.509
8135,RB,1,15,b,d,a,0,1.5490000000000002
8135,RB,1,16,b,j,b,1,0.7490000000000001
8135,RB,1,17,a,j,b,0,0.6759999999999999
8135,RB,1,18,b,d,a,0,0.813
8135,RB,1,19,a,j,b,0,4.147
8135,RB,1,20,a,d,a,1,3.097
8135,RB,1,21,b,j,b,1,1.6569999999999998
8135,RB,1,22,b,j,b,1,0.82
8135,RB,1,23,b,j,b,1,1.496
8135,RB,1,24,a,j,b,0,1.089
8135,RB,1,25,a,d,a,1,0.8809999999999999
8135,RB,1,26,b,j,b,1,0.741
8135,RB,1,27,a,d,a,1,1.117
8135,RB,1,28,a,d,a,1,1.044
8135,RB,1,29,b,j,b,1,0.672
8135,RB,1,30,a,d,a,1,0.778
8135,RB,1,31,b,j,b,1,0.672
8135,RB,1,32,b,j,b,1,0.603
8135,RB,1,33,a,j,b,0,0.512
8135,RB,1,34,a,d,a,1,0.5920000000000001
8135,RB,1,35,a,d,a,1,0.5429999999999999
8135,RB,1,36,b,j,b,1,0.613
8135,RB,1,37,b,j,b,1,0.77
8135,RB,1,38,a,d,a,1,0.65
8135,RB,1,39,b,j,b,1,0.58
8135,RB,1,40,b,j,b,1,0.49
8135,RB,1,41,a,d,a,1,0.596
8135,RB,1,42,b,j,b,1,0.6409999999999999
8135,RB,1,43,b,j,b,1,0.541
8135,RB,1,44,b,j,b,1,0.493
8135,RB,1,45,b,j,b,1,0.509
8135,RB,1,46,a,d,a,1,0.45399999999999996
8135,RB,1,47,b,j,b,1,0.57
8135,RB,1,48,a,d,a,1,0.721
8135,RB,1,49,a,d,a,1,1.026
8135,RB,1,50,b,j,b,1,0.6459999999999999
8135,RB,1,51,b,j,b,1,0.664
