Subject,Block,StimType,Stimulus,KEY,RESP,Accuracy,RT
8039,SupervisedDense,target,test12,x,target,1,0.846
8039,SupervisedDense,target,test10,x,target,1,1.056
8039,SupervisedDense,target,test3,x,target,1,0.731
8039,SupervisedDense,nottarget,contr4,n,nottarget,1,0.611
8039,SupervisedDense,nottarget,contr8,n,nottarget,1,1.399
8039,SupervisedDense,nottarget,contr7,n,nottarget,1,0.8690000000000001
8039,SupervisedDense,nottarget,catch2,n,nottarget,1,0.613
8039,SupervisedDense,nottarget,contr3,n,nottarget,1,1.459
8039,SupervisedDense,nottarget,catch4,n,nottarget,1,0.733
8039,SupervisedDense,nottarget,contr15,n,nottarget,1,0.7070000000000001
8039,SupervisedDense,target,test8,x,target,1,0.7490000000000001
8039,SupervisedDense,target,test2,x,target,1,0.8290000000000001
8039,SupervisedDense,nottarget,catch6,n,nottarget,1,0.672
8002,UnsupervisedSparse,target,test2,x,target,1,1.141
8002,UnsupervisedSparse,nottarget,catch7,n,nottarget,1,0.605
8002,UnsupervisedSparse,nottarget,contr9,n,nottarget,1,0.809
8002,UnsupervisedSparse,nottarget,contr16,n,nottarget,1,0.7909999999999999
8002,UnsupervisedSparse,nottarget,contr13,n,nottarget,1,0.867
8002,UnsupervisedSparse,target,test14,x,target,1,0.535
8002,UnsupervisedSparse,nottarget,contr8,n,nottarget,1,1.238
8002,UnsupervisedSparse,nottarget,catch4,n,nottarget,1,0.546
8002,UnsupervisedSparse,target,test16,x,target,1,0.61
8002,UnsupervisedSparse,nottarget,contr6,n,nottarget,1,0.39899999999999997
8002,UnsupervisedSparse,target,test8,x,target,1,0.579
8002,UnsupervisedSparse,target,test4,x,target,1,0.39399999999999996
8002,UnsupervisedSparse,target,test10,x,target,1,0.375
8002,UnsupervisedSparse,nottarget,catch2,n,nottarget,1,0.565
8002,UnsupervisedSparse,nottarget,contr2,n,nottarget,1,0.66
8002,UnsupervisedSparse,nottarget,contr3,x,target,0,0.39899999999999997
8002,UnsupervisedSparse,nottarget,catch5,n,nottarget,1,0.5720000000000001
8002,UnsupervisedSparse,target,test3,x,target,1,0.539
8002,UnsupervisedSparse,nottarget,contr15,n,nottarget,1,0.5479999999999999
8002,UnsupervisedSparse,nottarget,contr5,n,nottarget,1,0.7240000000000001
8002,UnsupervisedSparse,target,test9,x,target,1,0.588
8002,UnsupervisedSparse,nottarget,contr7,n,nottarget,1,0.529
8002,UnsupervisedSparse,nottarget,contr11,n,nottarget,1,0.7929999999999999
8002,UnsupervisedSparse,target,test1,n,nottarget,0,0.455
8002,UnsupervisedSparse,target,test6,x,target,1,0.539
8002,UnsupervisedSparse,nottarget,contr10,n,nottarget,1,0.6829999999999999
8002,UnsupervisedSparse,target,test5,x,target,1,0.484
8002,UnsupervisedSparse,nottarget,contr1,n,nottarget,1,0.40700000000000003
8002,UnsupervisedSparse,target,test11,x,target,1,0.637
8002,UnsupervisedSparse,target,test12,x,target,1,0.375
8002,UnsupervisedSparse,target,test7,x,target,1,0.534
8002,UnsupervisedSparse,nottarget,catch6,n,nottarget,1,0.503
8002,UnsupervisedSparse,nottarget,contr12,n,nottarget,1,0.495
8002,UnsupervisedSparse,target,test13,x,target,1,0.528
8002,UnsupervisedSparse,nottarget,contr4,n,nottarget,1,0.5770000000000001
8002,UnsupervisedSparse,nottarget,catch3,n,nottarget,1,0.51
8002,UnsupervisedSparse,nottarget,catch8,n,nottarget,1,0.46399999999999997
8002,UnsupervisedSparse,nottarget,contr14,n,nottarget,1,0.491
8002,UnsupervisedSparse,nottarget,catch1,n,nottarget,1,0.611
8002,UnsupervisedSparse,target,test15,x,target,1,0.408
8002,UnsupervisedDense,target,test15,x,target,1,0.662
8002,UnsupervisedDense,target,test11,x,target,1,0.585
8002,UnsupervisedDense,nottarget,catch2,n,nottarget,1,0.45399999999999996
8002,UnsupervisedDense,nottarget,catch8,n,nottarget,1,0.39299999999999996
8002,UnsupervisedDense,nottarget,contr12,n,nottarget,1,0.511
8002,UnsupervisedDense,nottarget,contr4,n,nottarget,1,0.374
8002,UnsupervisedDense,target,test12,x,target,1,0.365
8002,UnsupervisedDense,target,test9,x,target,1,0.307
8002,UnsupervisedDense,target,test5,x,target,1,0.36200000000000004
8002,UnsupervisedDense,target,test10,x,target,1,0.375
8002,UnsupervisedDense,target,test7,x,target,1,0.36700000000000005
8002,UnsupervisedDense,nottarget,contr9,n,nottarget,1,0.444
8002,UnsupervisedDense,nottarget,contr11,n,nottarget,1,0.27
8002,UnsupervisedDense,nottarget,contr8,n,nottarget,1,0.322
8002,UnsupervisedDense,target,test2,x,target,1,0.418
8002,UnsupervisedDense,nottarget,catch3,n,nottarget,1,0.381
8002,UnsupervisedDense,target,test16,n,nottarget,0,0.29
8002,UnsupervisedDense,nottarget,catch6,n,nottarget,1,0.46
8002,UnsupervisedDense,target,test8,x,target,1,0.366
8002,UnsupervisedDense,target,test1,n,nottarget,0,0.40299999999999997
8002,UnsupervisedDense,nottarget,contr6,n,nottarget,1,0.489
8002,UnsupervisedDense,target,test14,x,target,1,0.419
8002,UnsupervisedDense,nottarget,contr16,n,nottarget,1,0.423
8002,UnsupervisedDense,nottarget,contr14,n,nottarget,1,0.435
8002,UnsupervisedDense,nottarget,catch5,n,nottarget,1,0.39799999999999996
8002,UnsupervisedDense,nottarget,contr10,n,nottarget,1,0.49200000000000005
8002,UnsupervisedDense,nottarget,contr2,n,nottarget,1,0.435
8002,UnsupervisedDense,target,test13,x,target,1,0.34299999999999997
8002,UnsupervisedDense,target,test6,x,target,1,0.39799999999999996
8002,UnsupervisedDense,nottarget,catch1,n,nottarget,1,0.41
8002,UnsupervisedDense,nottarget,contr3,n,nottarget,1,0.48700000000000004
8002,UnsupervisedDense,nottarget,contr5,n,nottarget,1,0.425
8002,UnsupervisedDense,target,test4,x,target,1,0.475
8002,UnsupervisedDense,nottarget,catch7,n,nottarget,1,0.462
8002,UnsupervisedDense,nottarget,contr1,n,nottarget,1,0.536
8002,UnsupervisedDense,nottarget,contr13,n,nottarget,1,0.406
8002,UnsupervisedDense,nottarget,contr15,n,nottarget,1,0.395
8002,UnsupervisedDense,target,test3,x,target,1,0.496
8002,UnsupervisedDense,nottarget,contr7,n,nottarget,1,0.433
8002,UnsupervisedDense,nottarget,catch4,n,nottarget,1,0.507
8002,SupervisedSparse,nottarget,contr5,n,nottarget,1,1.224
8002,SupervisedSparse,nottarget,contr11,n,nottarget,1,1.4369999999999998
8002,SupervisedSparse,nottarget,catch6,n,nottarget,1,0.503
8002,SupervisedSparse,target,test14,x,target,1,0.593
8002,SupervisedSparse,nottarget,contr12,n,nottarget,1,0.39
8002,SupervisedSparse,target,test9,x,target,1,0.42700000000000005
8002,SupervisedSparse,target,test2,x,target,1,0.375
8002,SupervisedSparse,nottarget,contr9,n,nottarget,1,0.341
8002,SupervisedSparse,target,test7,x,target,1,0.62
8002,SupervisedSparse,target,test12,x,target,1,0.375
8002,SupervisedSparse,target,test4,x,target,1,0.42100000000000004
8002,SupervisedSparse,nottarget,contr10,n,nottarget,1,0.418
8002,SupervisedSparse,target,test6,x,target,1,0.47700000000000004
8002,SupervisedSparse,nottarget,catch5,n,nottarget,1,0.272
8002,SupervisedSparse,target,test1,x,target,1,0.483
8002,SupervisedSparse,target,test15,x,target,1,0.405
8002,SupervisedSparse,nottarget,contr4,n,nottarget,1,0.40700000000000003
8002,SupervisedSparse,target,test11,x,target,1,0.405
8002,SupervisedSparse,target,test13,x,target,1,0.354
8002,SupervisedSparse,nottarget,catch3,n,nottarget,1,0.344
8002,SupervisedSparse,target,test3,x,target,1,0.48
8002,SupervisedSparse,nottarget,catch1,n,nottarget,1,0.42700000000000005
8002,SupervisedSparse,nottarget,contr7,n,nottarget,1,0.532
8002,SupervisedSparse,nottarget,contr3,x,target,0,0.22899999999999998
8002,SupervisedSparse,nottarget,contr13,n,nottarget,1,0.617
8002,SupervisedSparse,nottarget,contr15,n,nottarget,1,0.318
8002,SupervisedSparse,nottarget,contr6,n,nottarget,1,0.308
8002,SupervisedSparse,nottarget,contr16,n,nottarget,1,0.261
8002,SupervisedSparse,target,test10,n,nottarget,0,0.297
8002,SupervisedSparse,target,test5,n,nottarget,0,0.377
8002,SupervisedSparse,nottarget,contr8,n,nottarget,1,0.319
8002,SupervisedSparse,target,test16,x,target,1,0.359
8002,SupervisedSparse,nottarget,contr14,n,nottarget,1,0.406
8002,SupervisedSparse,nottarget,catch2,n,nottarget,1,0.32899999999999996
8002,SupervisedSparse,nottarget,catch8,n,nottarget,1,0.483
8002,SupervisedSparse,nottarget,contr1,n,nottarget,1,0.516
8002,SupervisedSparse,nottarget,catch4,n,nottarget,1,0.517
8002,SupervisedSparse,target,test8,x,target,1,0.6679999999999999
8002,SupervisedSparse,nottarget,contr2,n,nottarget,1,0.38299999999999995
8002,SupervisedSparse,nottarget,catch7,n,nottarget,1,0.444
8002,SupervisedDense,nottarget,contr16,n,nottarget,1,2.168
8002,SupervisedDense,nottarget,contr12,n,nottarget,1,0.622
8002,SupervisedDense,target,test16,x,target,1,0.547
8002,SupervisedDense,nottarget,contr10,n,nottarget,1,0.442
8002,SupervisedDense,target,test3,x,target,1,0.34
8002,SupervisedDense,target,test4,x,target,1,0.596
8002,SupervisedDense,nottarget,contr9,n,nottarget,1,0.434
8002,SupervisedDense,nottarget,catch8,n,nottarget,1,0.6920000000000001
8002,SupervisedDense,target,test6,x,target,1,0.526
8002,SupervisedDense,nottarget,contr15,n,nottarget,1,0.381
8002,SupervisedDense,target,test12,x,target,1,0.491
8002,SupervisedDense,nottarget,catch2,n,nottarget,1,0.41100000000000003
8002,SupervisedDense,target,test7,x,target,1,0.44
8002,SupervisedDense,target,test2,x,target,1,0.484
8002,SupervisedDense,nottarget,contr14,n,nottarget,1,0.42
8002,SupervisedDense,target,test1,x,target,1,0.617
8002,SupervisedDense,nottarget,catch6,n,nottarget,1,0.389
8002,SupervisedDense,nottarget,contr13,n,nottarget,1,0.45
8002,SupervisedDense,nottarget,contr8,n,nottarget,1,0.375
8002,SupervisedDense,nottarget,contr6,n,nottarget,1,0.461
8002,SupervisedDense,nottarget,catch4,n,nottarget,1,0.45399999999999996
8002,SupervisedDense,nottarget,contr1,n,nottarget,1,0.5770000000000001
8002,SupervisedDense,target,test13,x,target,1,0.376
8002,SupervisedDense,target,test10,x,target,1,0.359
8002,SupervisedDense,nottarget,contr3,n,nottarget,1,0.491
8002,SupervisedDense,nottarget,catch7,n,nottarget,1,1.0290000000000001
8002,SupervisedDense,nottarget,contr4,n,nottarget,1,0.48
8002,SupervisedDense,target,test15,x,target,1,0.7440000000000001
8002,SupervisedDense,nottarget,catch3,n,nottarget,1,0.44799999999999995
8002,SupervisedDense,nottarget,catch5,n,nottarget,1,0.429
8002,SupervisedDense,target,test14,x,target,1,0.518
8002,SupervisedDense,nottarget,contr5,n,nottarget,1,0.48
8002,SupervisedDense,nottarget,contr7,n,nottarget,1,0.473
8002,SupervisedDense,target,test11,x,target,1,0.5379999999999999
8002,SupervisedDense,nottarget,contr11,n,nottarget,1,0.363
8002,SupervisedDense,target,test8,x,target,1,0.499
8002,SupervisedDense,target,test9,x,target,1,0.45
8002,SupervisedDense,target,test5,x,target,1,0.46799999999999997
8002,SupervisedDense,nottarget,contr2,n,nottarget,1,0.456
8002,SupervisedDense,nottarget,catch1,n,nottarget,1,0.44299999999999995
8004,SupervisedSparse,nottarget,catch8,n,nottarget,1,2.9130000000000003
8004,SupervisedSparse,nottarget,contr16,n,nottarget,1,2.441
8004,SupervisedSparse,target,test4,x,target,1,1.2209999999999999
8004,SupervisedSparse,nottarget,contr8,n,nottarget,1,0.968
8004,SupervisedSparse,nottarget,contr3,n,nottarget,1,0.927
8004,SupervisedSparse,nottarget,catch3,n,nottarget,1,0.9420000000000001
8004,SupervisedSparse,nottarget,contr4,n,nottarget,1,0.782
8004,SupervisedSparse,nottarget,catch2,n,nottarget,1,0.86
8004,SupervisedSparse,nottarget,contr5,n,nottarget,1,0.852
8004,SupervisedSparse,nottarget,contr11,n,nottarget,1,0.777
8004,SupervisedSparse,nottarget,contr2,n,nottarget,1,0.917
8004,SupervisedSparse,nottarget,contr1,n,nottarget,1,0.782
8004,SupervisedSparse,target,test15,x,target,1,0.659
8004,SupervisedSparse,nottarget,catch7,n,nottarget,1,0.565
8004,SupervisedSparse,target,test13,x,target,1,0.628
8004,SupervisedSparse,target,test8,x,target,1,0.5770000000000001
8004,SupervisedSparse,nottarget,contr12,n,nottarget,1,0.574
8004,SupervisedSparse,target,test9,x,target,1,0.7240000000000001
8004,SupervisedSparse,target,test11,x,target,1,0.7559999999999999
8004,SupervisedSparse,nottarget,catch5,n,nottarget,1,0.642
8004,SupervisedSparse,target,test2,x,target,1,0.6859999999999999
8004,SupervisedSparse,nottarget,contr14,n,nottarget,1,0.679
8004,SupervisedSparse,target,test7,x,target,1,0.655
8004,SupervisedSparse,nottarget,catch4,n,nottarget,1,0.506
8004,SupervisedSparse,nottarget,contr10,n,nottarget,1,0.684
8004,SupervisedSparse,target,test1,x,target,1,0.563
8004,SupervisedSparse,nottarget,contr13,n,nottarget,1,0.46
8004,SupervisedSparse,target,test10,x,target,1,0.654
8004,SupervisedSparse,nottarget,contr15,n,nottarget,1,0.607
8004,SupervisedSparse,target,test6,x,target,1,0.677
8004,SupervisedSparse,nottarget,catch6,n,nottarget,1,0.46299999999999997
8004,SupervisedSparse,nottarget,catch1,n,nottarget,1,0.425
8004,SupervisedSparse,nottarget,contr7,n,nottarget,1,0.708
8004,SupervisedSparse,nottarget,contr6,n,nottarget,1,0.589
8004,SupervisedSparse,target,test14,x,target,1,0.6409999999999999
8004,SupervisedSparse,target,test3,x,target,1,0.645
8004,SupervisedSparse,nottarget,contr9,n,nottarget,1,0.424
8004,SupervisedSparse,target,test16,x,target,1,0.628
8004,SupervisedSparse,target,test12,x,target,1,0.9109999999999999
8004,SupervisedSparse,target,test5,x,target,1,0.535
8004,UnsupervisedDense,nottarget,contr4,n,nottarget,1,1.466
8004,UnsupervisedDense,target,test3,x,target,1,0.884
8004,UnsupervisedDense,nottarget,catch1,n,nottarget,1,0.813
8004,UnsupervisedDense,nottarget,contr2,n,nottarget,1,0.705
8004,UnsupervisedDense,nottarget,catch5,n,nottarget,1,0.897
8004,UnsupervisedDense,nottarget,catch3,n,nottarget,1,0.626
8004,UnsupervisedDense,target,test5,x,target,1,0.526
8004,UnsupervisedDense,target,test10,x,target,1,0.45899999999999996
8004,UnsupervisedDense,nottarget,contr16,n,nottarget,1,0.528
8004,UnsupervisedDense,nottarget,contr9,n,nottarget,1,0.46399999999999997
8004,UnsupervisedDense,nottarget,contr8,n,nottarget,1,0.618
8004,UnsupervisedDense,nottarget,catch8,n,nottarget,1,0.687
8004,UnsupervisedDense,target,test2,x,target,1,0.88
8004,UnsupervisedDense,target,test6,x,target,1,0.568
8004,UnsupervisedDense,target,test1,x,target,1,1.031
8004,UnsupervisedDense,nottarget,contr14,n,nottarget,1,0.635
8004,UnsupervisedDense,target,test12,x,target,1,0.645
8004,UnsupervisedDense,nottarget,contr10,n,nottarget,1,0.624
8004,UnsupervisedDense,nottarget,contr5,n,nottarget,1,0.7240000000000001
8004,UnsupervisedDense,target,test8,x,target,1,0.65
8004,UnsupervisedDense,target,test9,x,target,1,0.6940000000000001
8004,UnsupervisedDense,target,test7,x,target,1,0.848
8004,UnsupervisedDense,nottarget,contr3,n,nottarget,1,0.5539999999999999
8004,UnsupervisedDense,nottarget,contr15,n,nottarget,1,0.632
8004,UnsupervisedDense,nottarget,catch4,n,nottarget,1,0.564
8004,UnsupervisedDense,target,test16,x,target,1,0.762
8004,UnsupervisedDense,target,test13,x,target,1,0.8
8004,UnsupervisedDense,target,test14,x,target,1,0.659
8004,UnsupervisedDense,nottarget,contr1,n,nottarget,1,0.542
8004,UnsupervisedDense,target,test15,x,target,1,0.621
8004,UnsupervisedDense,nottarget,catch6,n,nottarget,1,0.6409999999999999
8004,UnsupervisedDense,nottarget,catch2,n,nottarget,1,0.43700000000000006
8004,UnsupervisedDense,nottarget,contr11,n,nottarget,1,0.6
8004,UnsupervisedDense,nottarget,contr13,n,nottarget,1,0.435
8004,UnsupervisedDense,nottarget,catch7,n,nottarget,1,0.424
8004,UnsupervisedDense,nottarget,contr7,n,nottarget,1,0.484
8004,UnsupervisedDense,nottarget,contr12,n,nottarget,1,0.461
8004,UnsupervisedDense,nottarget,contr6,n,nottarget,1,0.45399999999999996
8004,UnsupervisedDense,target,test11,x,target,1,0.57
8004,UnsupervisedDense,target,test4,x,target,1,0.46399999999999997
8004,SupervisedDense,target,test7,x,target,1,1.4780000000000002
8004,SupervisedDense,nottarget,catch2,n,nottarget,1,0.703
8004,SupervisedDense,nottarget,contr5,n,nottarget,1,1.3840000000000001
8004,SupervisedDense,nottarget,contr2,n,nottarget,1,0.547
8004,SupervisedDense,nottarget,contr8,n,nottarget,1,0.603
8004,SupervisedDense,nottarget,contr4,n,nottarget,1,0.385
8004,SupervisedDense,target,test2,x,target,1,0.524
8004,SupervisedDense,nottarget,contr14,n,nottarget,1,0.581
8004,SupervisedDense,nottarget,contr6,n,nottarget,1,0.532
8004,SupervisedDense,nottarget,catch8,n,nottarget,1,0.53
8004,SupervisedDense,nottarget,contr7,n,nottarget,1,0.57
8004,SupervisedDense,target,test11,x,target,1,0.713
8004,SupervisedDense,target,test10,x,target,1,0.608
8004,SupervisedDense,target,test1,x,target,1,0.613
8004,SupervisedDense,target,test4,x,target,1,0.546
8004,SupervisedDense,target,test15,x,target,1,0.503
8004,SupervisedDense,nottarget,contr9,n,nottarget,1,0.609
8004,SupervisedDense,nottarget,catch5,n,nottarget,1,0.51
8004,SupervisedDense,target,test9,x,target,1,0.6459999999999999
8004,SupervisedDense,nottarget,catch3,n,nottarget,1,0.457
8004,SupervisedDense,nottarget,contr3,n,nottarget,1,0.452
8004,SupervisedDense,target,test16,x,target,1,0.519
8004,SupervisedDense,target,test13,x,target,1,0.43
8004,SupervisedDense,nottarget,contr1,n,nottarget,1,0.674
8004,SupervisedDense,target,test14,x,target,1,1.26
8004,SupervisedDense,nottarget,contr13,n,nottarget,1,0.494
8004,SupervisedDense,nottarget,contr11,n,nottarget,1,0.478
8004,SupervisedDense,nottarget,contr12,n,nottarget,1,0.583
8004,SupervisedDense,target,test5,x,target,1,0.7659999999999999
8004,SupervisedDense,target,test6,x,target,1,0.46799999999999997
8004,SupervisedDense,nottarget,catch6,n,nottarget,1,0.429
8004,SupervisedDense,nottarget,contr10,n,nottarget,1,0.6729999999999999
8004,SupervisedDense,target,test8,x,target,1,0.5870000000000001
8004,SupervisedDense,nottarget,catch1,n,nottarget,1,0.504
8004,SupervisedDense,nottarget,contr16,n,nottarget,1,0.512
8004,SupervisedDense,target,test3,x,target,1,0.7290000000000001
8004,SupervisedDense,nottarget,catch7,n,nottarget,1,0.449
8004,SupervisedDense,nottarget,catch4,n,nottarget,1,0.475
8004,SupervisedDense,nottarget,contr15,n,nottarget,1,0.501
8004,SupervisedDense,target,test12,x,target,1,0.637
8004,UnsupervisedSparse,nottarget,catch7,n,nottarget,1,0.9079999999999999
8004,UnsupervisedSparse,nottarget,contr8,x,target,0,0.685
8004,UnsupervisedSparse,target,test4,x,target,1,1.32
8004,UnsupervisedSparse,nottarget,contr16,n,nottarget,1,2.048
8004,UnsupervisedSparse,target,test15,x,target,1,1.028
8004,UnsupervisedSparse,nottarget,catch5,n,nottarget,1,0.7909999999999999
8004,UnsupervisedSparse,nottarget,contr12,n,nottarget,1,0.7959999999999999
8004,UnsupervisedSparse,target,test14,x,target,1,0.7609999999999999
8004,UnsupervisedSparse,target,test9,x,target,1,0.833
8004,UnsupervisedSparse,nottarget,contr10,n,nottarget,1,0.86
8004,UnsupervisedSparse,nottarget,contr11,n,nottarget,1,0.879
8004,UnsupervisedSparse,target,test13,x,target,1,0.544
8004,UnsupervisedSparse,target,test7,x,target,1,0.7290000000000001
8004,UnsupervisedSparse,nottarget,catch8,n,nottarget,1,0.76
8004,UnsupervisedSparse,target,test12,x,target,1,0.927
8004,UnsupervisedSparse,target,test1,x,target,1,0.9840000000000001
8004,UnsupervisedSparse,target,test5,x,target,1,0.7809999999999999
8004,UnsupervisedSparse,nottarget,contr6,n,nottarget,1,1.411
8004,UnsupervisedSparse,nottarget,contr3,n,nottarget,1,0.807
8004,UnsupervisedSparse,target,test2,x,target,1,0.652
8004,UnsupervisedSparse,target,test8,x,target,1,0.848
8004,UnsupervisedSparse,nottarget,contr15,n,nottarget,1,1.0190000000000001
8004,UnsupervisedSparse,nottarget,contr13,n,nottarget,1,0.6629999999999999
8004,UnsupervisedSparse,target,test11,x,target,1,0.945
8004,UnsupervisedSparse,nottarget,contr5,n,nottarget,1,0.9209999999999999
8004,UnsupervisedSparse,target,test16,x,target,1,1.3940000000000001
8004,UnsupervisedSparse,nottarget,catch4,n,nottarget,1,0.551
8004,UnsupervisedSparse,target,test6,x,target,1,0.488
8004,UnsupervisedSparse,nottarget,contr7,n,nottarget,1,0.552
8004,UnsupervisedSparse,nottarget,catch2,n,nottarget,1,0.688
8004,UnsupervisedSparse,nottarget,contr4,n,nottarget,1,0.938
8004,UnsupervisedSparse,nottarget,contr2,n,nottarget,1,0.6890000000000001
8004,UnsupervisedSparse,nottarget,catch1,n,nottarget,1,0.635
8004,UnsupervisedSparse,nottarget,contr1,n,nottarget,1,0.9670000000000001
8004,UnsupervisedSparse,target,test10,x,target,1,1.205
8004,UnsupervisedSparse,target,test3,x,target,1,0.963
8004,UnsupervisedSparse,nottarget,catch3,n,nottarget,1,0.473
8004,UnsupervisedSparse,nottarget,contr14,n,nottarget,1,0.6509999999999999
8004,UnsupervisedSparse,nottarget,catch6,n,nottarget,1,0.431
8004,UnsupervisedSparse,nottarget,contr9,n,nottarget,1,0.516
8012,SupervisedSparse,target,test16,x,target,1,2.9389999999999996
8012,SupervisedSparse,nottarget,contr16,x,target,0,2.387
8012,SupervisedSparse,nottarget,catch3,x,target,0,1.6230000000000002
8012,SupervisedSparse,nottarget,contr7,x,target,0,1.235
8012,SupervisedSparse,nottarget,contr4,x,target,0,1.765
8012,SupervisedSparse,target,test4,x,target,1,0.932
8012,SupervisedSparse,target,test9,x,target,1,1.81
8012,SupervisedSparse,nottarget,catch8,x,target,0,1.311
8012,SupervisedSparse,target,test6,x,target,1,1.151
8012,SupervisedSparse,target,test10,x,target,1,0.815
8012,SupervisedSparse,nottarget,contr13,x,target,0,0.585
8012,SupervisedSparse,target,test15,x,target,1,0.6
8012,SupervisedSparse,nottarget,contr5,x,target,0,2.141
8012,SupervisedSparse,nottarget,contr12,x,target,0,0.9640000000000001
8012,SupervisedSparse,target,test3,x,target,1,0.722
8012,SupervisedSparse,nottarget,contr15,x,target,0,1.401
8012,SupervisedSparse,target,test8,x,target,1,0.6709999999999999
8012,SupervisedSparse,nottarget,catch4,x,target,0,0.762
8012,SupervisedSparse,nottarget,contr9,x,target,0,1.006
8012,SupervisedSparse,nottarget,catch2,x,target,0,1.564
8012,SupervisedSparse,nottarget,catch6,x,target,0,1.05
8012,SupervisedSparse,nottarget,contr11,x,target,0,1.7169999999999999
8012,SupervisedSparse,nottarget,contr6,x,target,0,0.461
8012,SupervisedSparse,nottarget,contr14,x,target,0,0.40700000000000003
8012,SupervisedSparse,nottarget,contr10,x,target,0,0.364
8012,SupervisedSparse,nottarget,contr3,n,nottarget,1,0.32899999999999996
8012,SupervisedSparse,target,test13,n,nottarget,0,0.672
8012,SupervisedSparse,nottarget,contr8,n,nottarget,1,0.307
8012,SupervisedSparse,nottarget,catch1,x,target,0,0.332
8012,SupervisedSparse,target,test7,n,nottarget,0,0.33
8012,SupervisedSparse,target,test14,n,nottarget,0,0.315
8012,SupervisedSparse,target,test5,n,nottarget,0,0.6509999999999999
8012,SupervisedSparse,nottarget,contr1,n,nottarget,1,0.397
8012,SupervisedSparse,nottarget,catch7,n,nottarget,1,0.716
8012,SupervisedSparse,target,test12,n,nottarget,0,0.349
8012,SupervisedSparse,nottarget,contr2,x,target,0,0.284
8012,SupervisedSparse,target,test1,x,target,1,0.308
8012,SupervisedSparse,target,test2,x,target,1,0.31
8012,SupervisedSparse,nottarget,catch5,x,target,0,0.326
8012,SupervisedSparse,target,test11,x,target,1,0.34
8012,UnsupervisedSparse,target,test3,x,target,1,1.43
8012,UnsupervisedSparse,nottarget,contr13,n,nottarget,1,1.4
8012,UnsupervisedSparse,nottarget,contr4,n,nottarget,1,1.8780000000000001
8012,UnsupervisedSparse,nottarget,contr12,n,nottarget,1,2.16
8012,UnsupervisedSparse,nottarget,contr5,n,nottarget,1,4.7669999999999995
8012,UnsupervisedSparse,target,test13,x,target,1,1.178
8012,UnsupervisedSparse,target,test9,x,target,1,0.857
8012,UnsupervisedSparse,nottarget,catch8,n,nottarget,1,1.308
8012,UnsupervisedSparse,nottarget,catch4,n,nottarget,1,0.6920000000000001
8012,UnsupervisedSparse,target,test11,x,target,1,1.47
8012,UnsupervisedSparse,target,test16,x,target,1,1.167
8012,UnsupervisedSparse,nottarget,catch6,n,nottarget,1,0.846
8012,UnsupervisedSparse,target,test4,x,target,1,1.625
8012,UnsupervisedSparse,nottarget,contr6,n,nottarget,1,1.933
8012,UnsupervisedSparse,target,test7,x,target,1,4.044
8012,UnsupervisedSparse,nottarget,catch2,n,nottarget,1,0.655
8012,UnsupervisedSparse,nottarget,catch3,n,nottarget,1,0.475
8012,UnsupervisedSparse,target,test1,n,nottarget,0,3.133
8012,UnsupervisedSparse,target,test5,x,target,1,0.853
8012,UnsupervisedSparse,target,test12,x,target,1,1.087
8012,UnsupervisedSparse,nottarget,contr15,n,nottarget,1,1.889
8012,UnsupervisedSparse,nottarget,contr9,n,nottarget,1,1.2009999999999998
8012,UnsupervisedSparse,nottarget,contr8,x,target,0,1.2309999999999999
8012,UnsupervisedSparse,nottarget,contr2,n,nottarget,1,1.565
8012,UnsupervisedSparse,target,test8,x,target,1,3.545
8012,UnsupervisedSparse,target,test2,x,target,1,1.055
8012,UnsupervisedSparse,nottarget,contr3,x,target,0,2.508
8012,UnsupervisedSparse,nottarget,contr10,n,nottarget,1,1.1159999999999999
8012,UnsupervisedSparse,target,test15,x,target,1,1.429
8012,UnsupervisedSparse,nottarget,catch7,n,nottarget,1,0.711
8012,UnsupervisedSparse,nottarget,contr11,x,target,0,0.6809999999999999
8012,UnsupervisedSparse,target,test6,x,target,1,1.321
8012,UnsupervisedSparse,target,test14,n,nottarget,0,1.276
8012,UnsupervisedSparse,nottarget,contr1,n,nottarget,1,1.62
8012,UnsupervisedSparse,nottarget,contr16,n,nottarget,1,0.857
8012,UnsupervisedSparse,nottarget,catch1,n,nottarget,1,0.795
8012,UnsupervisedSparse,nottarget,contr7,n,nottarget,1,2.481
8012,UnsupervisedSparse,target,test10,x,target,1,1.058
8012,UnsupervisedSparse,nottarget,contr14,n,nottarget,1,1.724
8012,UnsupervisedSparse,nottarget,catch5,n,nottarget,1,0.7959999999999999
8012,UnsupervisedDense,nottarget,contr13,n,nottarget,1,1.774
8012,UnsupervisedDense,nottarget,catch8,n,nottarget,1,0.7959999999999999
8012,UnsupervisedDense,target,test9,x,target,1,0.977
8012,UnsupervisedDense,nottarget,contr8,n,nottarget,1,1.078
8012,UnsupervisedDense,nottarget,catch1,n,nottarget,1,0.679
8012,UnsupervisedDense,nottarget,contr11,n,nottarget,1,0.6559999999999999
8012,UnsupervisedDense,target,test10,x,target,1,0.7390000000000001
8012,UnsupervisedDense,target,test12,x,target,1,0.89
8012,UnsupervisedDense,nottarget,catch2,n,nottarget,1,0.5539999999999999
8012,UnsupervisedDense,nottarget,catch3,n,nottarget,1,0.546
