Experiment,Unnamed: 24,Unnamed: 30,cat1,cat2,cat3,correct,date,expName,expTrials.thisIndex,expTrials.thisN,expTrials.thisRepN,expTrials.thisTrialN,frameRate,img1,img2,img3,participant,pracTrials.thisIndex,pracTrials.thisN,pracTrials.thisRepN,pracTrials.thisTrialN,readyTest.keys,readyTest.rt,resp.corr,resp.keys,resp.rt,session,targ,targ_img,word1,word2,word3
thematic,,,dist,them,tax,down,2018_Oct_29_1353,taxthemexp_tax_img,3.0,4.0,0.0,4.0,60.0499664266,stim/hairdryer.jpg,stim/leash.jpg,stim/cat.jpg,8047,,,,,,,1.0,down,1.48567199707,1,dog,stim/dog.jpg,hairdryer,leash,cat
thematic,,,tax,them,dist,down,2018_Oct_29_1353,taxthemexp_tax_img,4.0,5.0,0.0,5.0,60.0499664266,stim/exercisebike.jpg,stim/dumbbell.jpg,stim/goggles.jpg,8047,,,,,,,1.0,down,3.4203989505799997,1,exercise bench,stim/exercisebench.jpg,exercise bike,dumbbell,goggles
thematic,,,them,dist,tax,left,2018_Oct_29_1353,taxthemexp_tax_img,9.0,6.0,0.0,6.0,60.0499664266,stim/birdcage.jpg,stim/skates.jpg,stim/butterfly.jpg,8047,,,,,,,1.0,left,0.735099077225,1,parrot,stim/parrot.jpg,bird cage,skates,butterfly
thematic,,,dist,them,tax,down,2018_Oct_29_1353,taxthemexp_tax_img,14.0,7.0,0.0,7.0,60.0499664266,stim/fishhook.jpg,stim/rug.jpg,stim/duster.jpg,8047,,,,,,,1.0,down,1.6168410778,1,vacuum,stim/vacuum.jpg,fishhook,rug,duster
thematic,,,tax,them,dist,down,2018_Oct_29_1353,taxthemexp_tax_img,2.0,8.0,0.0,8.0,60.0499664266,stim/stool.jpg,stim/lightbulb.jpg,stim/tire.jpg,8047,,,,,,,1.0,down,2.70348477364,1,ladder,stim/ladder.jpg,stool,lightbulb,tire
thematic,,,them,dist,tax,left,2018_Oct_29_1353,taxthemexp_tax_img,10.0,9.0,0.0,9.0,60.0499664266,stim/lighter.jpg,stim/clock.jpg,stim/lantern.jpg,8047,,,,,,,1.0,left,2.05151319504,1,candle,stim/candle.jpg,lighter,clock,lantern
thematic,,,them,dist,tax,left,2018_Oct_29_1353,taxthemexp_tax_img,7.0,10.0,0.0,10.0,60.0499664266,stim/bullet.jpg,stim/starfish.jpg,stim/sword.jpg,8047,,,,,,,1.0,left,1.16842293739,1,gun,stim/gun.jpg,bullet,starfish,sword
thematic,,,them,dist,tax,left,2018_Oct_29_1353,taxthemexp_tax_img,8.0,11.0,0.0,11.0,60.0499664266,stim/cashregister.jpg,stim/lunchbox.jpg,stim/coin.jpg,8047,,,,,,,1.0,left,2.07009601593,1,money,stim/money.jpg,cash register,lunchbox,coin
thematic,,,them,dist,tax,left,2018_Oct_29_1353,taxthemexp_tax_img,11.0,12.0,0.0,12.0,60.0499664266,stim/hanger.jpg,stim/scissors.jpg,stim/skirt.jpg,8047,,,,,,,1.0,left,1.6182651519799998,1,suit,stim/suit.jpg,hanger,scissors,skirt
thematic,,,dist,tax,them,right,2018_Oct_29_1353,taxthemexp_tax_img,22.0,13.0,0.0,13.0,60.0499664266,stim/flashlight.jpg,stim/hair.jpg,stim/toothbrush.jpg,8047,,,,,,,1.0,right,1.2674190998100001,1,teeth,stim/teeth.jpg,flashlight,hair,toothbrush
thematic,,,dist,them,tax,down,2018_Oct_29_1353,taxthemexp_tax_img,1.0,14.0,0.0,14.0,60.0499664266,stim/thimble.jpg,stim/log.jpg,stim/shovel.jpg,8047,,,,,,,1.0,down,1.168364048,1,axe,stim/axe.jpg,thimble,log,shovel
thematic,,,dist,them,tax,down,2018_Oct_29_1353,taxthemexp_tax_img,17.0,15.0,0.0,15.0,60.0499664266,stim/lightswitch.jpg,stim/file.jpg,stim/dresser.jpg,8047,,,,,,,1.0,down,1.15060305595,1,file cabinet,stim/filecabinet.jpg,lightswitch,file,dresser
thematic,,,dist,tax,them,right,2018_Oct_29_1353,taxthemexp_tax_img,16.0,16.0,0.0,16.0,60.0499664266,stim/mirror.jpg,stim/shotglass.jpg,stim/winebottle.jpg,8047,,,,,,,1.0,right,0.934609174728,1,wine glass,stim/wineglass.jpg,mirror,shotglass,wine bottle
thematic,,,tax,dist,them,right,2018_Oct_29_1353,taxthemexp_tax_img,18.0,17.0,0.0,17.0,60.0499664266,stim/ham.jpg,stim/remote.jpg,stim/grill.jpg,8047,,,,,,,1.0,right,1.21749305725,1,steak,stim/steak.jpg,ham,remote,grill
thematic,,,tax,dist,them,right,2018_Oct_29_1353,taxthemexp_tax_img,20.0,18.0,0.0,18.0,60.0499664266,stim/skateboard.jpg,stim/lawnmower.jpg,stim/skatehelmet.jpg,8047,,,,,,,1.0,right,1.70332503319,1,rollerblades,stim/rollerblades.jpg,skateboard,lawnmower,helmet
thematic,,,them,dist,tax,left,2018_Oct_29_1353,taxthemexp_tax_img,13.0,19.0,0.0,19.0,60.0499664266,stim/binder.jpg,stim/balloon.jpg,stim/purse.jpg,8047,,,,,,,1.0,left,1.41842103004,1,backpack,stim/backpack.jpg,binder,balloon,purse
thematic,,,tax,them,dist,down,2018_Oct_29_1353,taxthemexp_tax_img,0.0,20.0,0.0,20.0,60.0499664266,stim/peeler.jpg,stim/pasta.jpg,stim/receipt.jpg,8047,,,,,,,1.0,down,1.46900510788,1,strainer,stim/strainer.jpg,peeler,pasta,receipt
thematic,,,dist,tax,them,right,2018_Oct_29_1353,taxthemexp_tax_img,15.0,21.0,0.0,21.0,60.0499664266,stim/slinky.jpg,stim/basket.jpg,stim/shirt.jpg,8047,,,,,,,1.0,right,0.684424161911,1,laundry basket,stim/laundrybasket.jpg,slinky,basket,shirt
thematic,,,them,tax,dist,left,2018_Oct_29_1353,taxthemexp_tax_img,6.0,22.0,0.0,22.0,60.0499664266,stim/cork.jpg,stim/bottleopener.jpg,stim/globe.jpg,8047,,,,,,,1.0,left,0.768228054047,1,corkscrew,stim/corkscrew2.jpg,cork,bottle opener,globe
thematic,,,tax,them,dist,down,2018_Oct_29_1353,taxthemexp_tax_img,5.0,23.0,0.0,23.0,60.0499664266,stim/fridge.jpg,stim/dietcoke.jpg,stim/camera.jpg,8047,,,,,,,1.0,down,1.31837677956,1,cooler,stim/cooler.jpg,fridge,diet coke,camera
thematic,,,them,dist,tax,left,2018_Nov_09_1635,taxthemexp_tax_img,,,,,59.539362830200005,stim/tree.jpg,stim/guitar.jpg,stim/turtle.jpg,8087,1.0,0.0,0.0,0.0,,,0.0,right,1.72011113167,1,bird,stim/cardinal.jpg,tree,guitar,turtle
thematic,,,them,dist,tax,left,2018_Nov_09_1635,taxthemexp_tax_img,,,,,59.539362830200005,stim/bread.jpg,stim/trumpet.jpg,stim/microwave.jpg,8087,4.0,1.0,0.0,1.0,,,1.0,left,1.1685369014700002,1,toaster,stim/toaster.jpg,bread,trumpet,microwave
thematic,,,tax,them,dist,down,2018_Nov_09_1635,taxthemexp_tax_img,,,,,59.539362830200005,stim/coffeemaker.jpg,stim/stove.jpg,stim/doorknob.jpg,8087,0.0,2.0,0.0,2.0,,,1.0,down,1.7851071357700001,1,kettle,stim/kettle.jpg,coffee maker,stove,doorknob
thematic,,,dist,tax,them,right,2018_Nov_09_1635,taxthemexp_tax_img,,,,,59.539362830200005,stim/grapes.jpg,stim/handcuffs.jpg,stim/key.jpg,8087,2.0,3.0,0.0,3.0,,,1.0,right,1.0178651809700001,1,lock,stim/lock.jpg,grapes,handcuffs,key
thematic,,,dist,tax,them,right,2018_Nov_09_1635,taxthemexp_tax_img,,,,,59.539362830200005,stim/yarn.jpg,stim/train.jpg,stim/stopsign.jpg,8087,5.0,4.0,0.0,4.0,,,1.0,right,1.38376116753,1,car,stim/car.jpg,yarn,train,stopsign
thematic,,,tax,them,dist,down,2018_Nov_09_1635,taxthemexp_tax_img,,,,,59.539362830200005,stim/pants.jpg,stim/shoe.jpg,stim/cake.jpg,8087,3.0,5.0,0.0,5.0,,,0.0,left,2.2686419487,1,sock,stim/sock.jpg,pants,shoe,cake
thematic,,,,,,,2018_Nov_09_1635,taxthemexp_tax_img,,,,,59.539362830200005,,,,8087,,,,,space,1.41741514206,,,,1,,,,,
thematic,,,them,dist,tax,left,2018_Nov_09_1635,taxthemexp_tax_img,11.0,0.0,0.0,0.0,59.539362830200005,stim/hanger.jpg,stim/scissors.jpg,stim/skirt.jpg,8087,,,,,,,1.0,left,2.0864510536200003,1,suit,stim/suit.jpg,hanger,scissors,skirt
thematic,,,dist,them,tax,down,2018_Nov_09_1635,taxthemexp_tax_img,17.0,1.0,0.0,1.0,59.539362830200005,stim/lightswitch.jpg,stim/file.jpg,stim/dresser.jpg,8087,,,,,,,1.0,down,1.7520840168,1,file cabinet,stim/filecabinet.jpg,lightswitch,file,dresser
thematic,,,them,dist,tax,left,2018_Nov_09_1635,taxthemexp_tax_img,7.0,2.0,0.0,2.0,59.539362830200005,stim/bullet.jpg,stim/starfish.jpg,stim/sword.jpg,8087,,,,,,,1.0,left,1.78458094597,1,gun,stim/gun.jpg,bullet,starfish,sword
thematic,,,them,tax,dist,left,2018_Nov_09_1635,taxthemexp_tax_img,6.0,3.0,0.0,3.0,59.539362830200005,stim/cork.jpg,stim/bottleopener.jpg,stim/globe.jpg,8087,,,,,,,1.0,left,3.36919498444,1,corkscrew,stim/corkscrew2.jpg,cork,bottle opener,globe
thematic,,,dist,tax,them,right,2018_Nov_09_1635,taxthemexp_tax_img,19.0,4.0,0.0,4.0,59.539362830200005,stim/kayak.jpg,stim/armyguy.jpg,stim/dollhouse.jpg,8087,,,,,,,1.0,right,1.61845803261,1,doll,stim/doll.jpg,kayak,army guy,dollhouse
thematic,,,them,dist,tax,left,2018_Nov_09_1635,taxthemexp_tax_img,13.0,5.0,0.0,5.0,59.539362830200005,stim/binder.jpg,stim/balloon.jpg,stim/purse.jpg,8087,,,,,,,0.0,right,4.21945810318,1,backpack,stim/backpack.jpg,binder,balloon,purse
thematic,,,them,dist,tax,left,2018_Nov_09_1635,taxthemexp_tax_img,9.0,6.0,0.0,6.0,59.539362830200005,stim/birdcage.jpg,stim/skates.jpg,stim/butterfly.jpg,8087,,,,,,,1.0,left,0.7685661315919999,1,parrot,stim/parrot.jpg,bird cage,skates,butterfly
thematic,,,dist,them,tax,down,2018_Nov_09_1635,taxthemexp_tax_img,1.0,7.0,0.0,7.0,59.539362830200005,stim/thimble.jpg,stim/log.jpg,stim/shovel.jpg,8087,,,,,,,1.0,down,1.00046396255,1,axe,stim/axe.jpg,thimble,log,shovel
thematic,,,them,dist,tax,left,2018_Nov_09_1635,taxthemexp_tax_img,12.0,8.0,0.0,8.0,59.539362830200005,stim/cup.jpg,stim/button.jpg,stim/stroller.jpg,8087,,,,,,,0.0,right,1.8523800373099997,1,highchair,stim/highchair.jpg,cup,button,stroller
thematic,,,tax,them,dist,down,2018_Nov_09_1635,taxthemexp_tax_img,0.0,9.0,0.0,9.0,59.539362830200005,stim/peeler.jpg,stim/pasta.jpg,stim/receipt.jpg,8087,,,,,,,1.0,down,1.10180211067,1,strainer,stim/strainer.jpg,peeler,pasta,receipt
thematic,,,tax,dist,them,right,2018_Nov_09_1635,taxthemexp_tax_img,20.0,10.0,0.0,10.0,59.539362830200005,stim/skateboard.jpg,stim/lawnmower.jpg,stim/skatehelmet.jpg,8087,,,,,,,1.0,right,1.67058897018,1,rollerblades,stim/rollerblades.jpg,skateboard,lawnmower,helmet
thematic,,,dist,tax,them,right,2018_Nov_09_1635,taxthemexp_tax_img,15.0,11.0,0.0,11.0,59.539362830200005,stim/slinky.jpg,stim/basket.jpg,stim/shirt.jpg,8087,,,,,,,1.0,right,1.3855268955200002,1,laundry basket,stim/laundrybasket.jpg,slinky,basket,shirt
thematic,,,dist,them,tax,down,2018_Nov_09_1635,taxthemexp_tax_img,14.0,12.0,0.0,12.0,59.539362830200005,stim/fishhook.jpg,stim/rug.jpg,stim/duster.jpg,8087,,,,,,,1.0,down,1.10159897804,1,vacuum,stim/vacuum.jpg,fishhook,rug,duster
thematic,,,dist,tax,them,right,2018_Nov_09_1635,taxthemexp_tax_img,16.0,13.0,0.0,13.0,59.539362830200005,stim/mirror.jpg,stim/shotglass.jpg,stim/winebottle.jpg,8087,,,,,,,1.0,right,1.6349709034,1,wine glass,stim/wineglass.jpg,mirror,shotglass,wine bottle
thematic,,,tax,them,dist,down,2018_Nov_09_1635,taxthemexp_tax_img,2.0,14.0,0.0,14.0,59.539362830200005,stim/stool.jpg,stim/lightbulb.jpg,stim/tire.jpg,8087,,,,,,,1.0,down,1.40144085884,1,ladder,stim/ladder.jpg,stool,lightbulb,tire
thematic,,,tax,dist,them,right,2018_Nov_09_1635,taxthemexp_tax_img,23.0,15.0,0.0,15.0,59.539362830200005,stim/croissant.jpg,stim/crib.jpg,stim/stove.jpg,8087,,,,,,,1.0,right,1.15315103531,1,pie,stim/pie.jpg,croissant,crib,stove
thematic,,,dist,them,tax,down,2018_Nov_09_1635,taxthemexp_tax_img,3.0,16.0,0.0,16.0,59.539362830200005,stim/hairdryer.jpg,stim/leash.jpg,stim/cat.jpg,8087,,,,,,,1.0,down,0.935126066208,1,dog,stim/dog.jpg,hairdryer,leash,cat
thematic,,,them,dist,tax,left,2018_Nov_09_1635,taxthemexp_tax_img,10.0,17.0,0.0,17.0,59.539362830200005,stim/lighter.jpg,stim/clock.jpg,stim/lantern.jpg,8087,,,,,,,1.0,left,1.88693094254,1,candle,stim/candle.jpg,lighter,clock,lantern
thematic,,,dist,tax,them,right,2018_Nov_09_1635,taxthemexp_tax_img,22.0,18.0,0.0,18.0,59.539362830200005,stim/flashlight.jpg,stim/hair.jpg,stim/toothbrush.jpg,8087,,,,,,,1.0,right,1.56761002541,1,teeth,stim/teeth.jpg,flashlight,hair,toothbrush
thematic,,,tax,them,dist,down,2018_Nov_09_1635,taxthemexp_tax_img,5.0,19.0,0.0,19.0,59.539362830200005,stim/fridge.jpg,stim/dietcoke.jpg,stim/camera.jpg,8087,,,,,,,1.0,down,0.900799036026,1,cooler,stim/cooler.jpg,fridge,diet coke,camera
thematic,,,them,dist,tax,left,2018_Nov_09_1635,taxthemexp_tax_img,8.0,20.0,0.0,20.0,59.539362830200005,stim/cashregister.jpg,stim/lunchbox.jpg,stim/coin.jpg,8087,,,,,,,0.0,right,2.63566017151,1,money,stim/money.jpg,cash register,lunchbox,coin
thematic,,,dist,tax,them,right,2018_Nov_09_1635,taxthemexp_tax_img,21.0,21.0,0.0,21.0,59.539362830200005,stim/lipstick.jpg,stim/radio.jpg,stim/speakers.jpg,8087,,,,,,,1.0,right,2.01844501495,1,record player,stim/recordplayer.jpg,lipstick,radio,speakers
thematic,,,tax,them,dist,down,2018_Nov_09_1635,taxthemexp_tax_img,4.0,22.0,0.0,22.0,59.539362830200005,stim/exercisebike.jpg,stim/dumbbell.jpg,stim/goggles.jpg,8087,,,,,,,1.0,down,1.5837700366999998,1,exercise bench,stim/exercisebench.jpg,exercise bike,dumbbell,goggles
thematic,,,tax,dist,them,right,2018_Nov_09_1635,taxthemexp_tax_img,18.0,23.0,0.0,23.0,59.539362830200005,stim/ham.jpg,stim/remote.jpg,stim/grill.jpg,8087,,,,,,,1.0,right,1.15306520462,1,steak,stim/steak.jpg,ham,remote,grill
thematic,,,tax,them,dist,down,2018_Oct_11_1133,taxthemexp_tax_img,,,,,59.9487742408,stim/pants.jpg,stim/shoe.jpg,stim/cake.jpg,8004,3.0,0.0,0.0,0.0,,,1.0,down,1.61766982079,1,sock,stim/sock.jpg,pants,shoe,cake
thematic,,,them,dist,tax,left,2018_Oct_11_1133,taxthemexp_tax_img,,,,,59.9487742408,stim/bread.jpg,stim/trumpet.jpg,stim/microwave.jpg,8004,4.0,1.0,0.0,1.0,,,0.0,right,3.91949701309,1,toaster,stim/toaster.jpg,bread,trumpet,microwave
thematic,,,them,dist,tax,left,2018_Oct_11_1133,taxthemexp_tax_img,,,,,59.9487742408,stim/tree.jpg,stim/guitar.jpg,stim/turtle.jpg,8004,1.0,2.0,0.0,2.0,,,1.0,left,0.6353459358219999,1,bird,stim/cardinal.jpg,tree,guitar,turtle
thematic,,,dist,tax,them,right,2018_Oct_11_1133,taxthemexp_tax_img,,,,,59.9487742408,stim/yarn.jpg,stim/train.jpg,stim/stopsign.jpg,8004,5.0,3.0,0.0,3.0,,,1.0,right,0.818868160248,1,car,stim/car.jpg,yarn,train,stopsign
thematic,,,tax,them,dist,down,2018_Oct_11_1133,taxthemexp_tax_img,,,,,59.9487742408,stim/coffeemaker.jpg,stim/stove.jpg,stim/doorknob.jpg,8004,0.0,4.0,0.0,4.0,,,1.0,down,1.93588018417,1,kettle,stim/kettle.jpg,coffee maker,stove,doorknob
thematic,,,dist,tax,them,right,2018_Oct_11_1133,taxthemexp_tax_img,,,,,59.9487742408,stim/grapes.jpg,stim/handcuffs.jpg,stim/key.jpg,8004,2.0,5.0,0.0,5.0,,,1.0,right,0.633620977402,1,lock,stim/lock.jpg,grapes,handcuffs,key
thematic,,,,,,,2018_Oct_11_1133,taxthemexp_tax_img,,,,,59.9487742408,,,,8004,,,,,space,4.48719191551,,,,1,,,,,
thematic,,,tax,dist,them,right,2018_Oct_11_1133,taxthemexp_tax_img,20.0,0.0,0.0,0.0,59.9487742408,stim/skateboard.jpg,stim/lawnmower.jpg,stim/skatehelmet.jpg,8004,,,,,,,1.0,right,2.4693479538,1,rollerblades,stim/rollerblades.jpg,skateboard,lawnmower,helmet
thematic,,,dist,tax,them,right,2018_Oct_11_1133,taxthemexp_tax_img,19.0,1.0,0.0,1.0,59.9487742408,stim/kayak.jpg,stim/armyguy.jpg,stim/dollhouse.jpg,8004,,,,,,,1.0,right,1.41818594933,1,doll,stim/doll.jpg,kayak,army guy,dollhouse
thematic,,,tax,them,dist,down,2018_Oct_11_1133,taxthemexp_tax_img,0.0,2.0,0.0,2.0,59.9487742408,stim/peeler.jpg,stim/pasta.jpg,stim/receipt.jpg,8004,,,,,,,1.0,down,0.8168711662289999,1,strainer,stim/strainer.jpg,peeler,pasta,receipt
thematic,,,dist,tax,them,right,2018_Oct_11_1133,taxthemexp_tax_img,15.0,3.0,0.0,3.0,59.9487742408,stim/slinky.jpg,stim/basket.jpg,stim/shirt.jpg,8004,,,,,,,1.0,right,0.751519203186,1,laundry basket,stim/laundrybasket.jpg,slinky,basket,shirt
thematic,,,them,dist,tax,left,2018_Oct_11_1133,taxthemexp_tax_img,11.0,4.0,0.0,4.0,59.9487742408,stim/hanger.jpg,stim/scissors.jpg,stim/skirt.jpg,8004,,,,,,,1.0,left,3.4673388004300003,1,suit,stim/suit.jpg,hanger,scissors,skirt
thematic,,,tax,dist,them,right,2018_Oct_11_1133,taxthemexp_tax_img,18.0,5.0,0.0,5.0,59.9487742408,stim/ham.jpg,stim/remote.jpg,stim/grill.jpg,8004,,,,,,,1.0,right,1.23415184021,1,steak,stim/steak.jpg,ham,remote,grill
thematic,,,dist,tax,them,right,2018_Oct_11_1133,taxthemexp_tax_img,22.0,6.0,0.0,6.0,59.9487742408,stim/flashlight.jpg,stim/hair.jpg,stim/toothbrush.jpg,8004,,,,,,,1.0,right,1.2843918800399998,1,teeth,stim/teeth.jpg,flashlight,hair,toothbrush
thematic,,,tax,dist,them,right,2018_Oct_11_1133,taxthemexp_tax_img,23.0,7.0,0.0,7.0,59.9487742408,stim/croissant.jpg,stim/crib.jpg,stim/stove.jpg,8004,,,,,,,1.0,right,2.46741199493,1,pie,stim/pie.jpg,croissant,crib,stove
thematic,,,them,dist,tax,left,2018_Oct_11_1133,taxthemexp_tax_img,10.0,8.0,0.0,8.0,59.9487742408,stim/lighter.jpg,stim/clock.jpg,stim/lantern.jpg,8004,,,,,,,0.0,right,1.0335700511900001,1,candle,stim/candle.jpg,lighter,clock,lantern
thematic,,,dist,them,tax,down,2018_Oct_11_1133,taxthemexp_tax_img,3.0,9.0,0.0,9.0,59.9487742408,stim/hairdryer.jpg,stim/leash.jpg,stim/cat.jpg,8004,,,,,,,1.0,down,1.5184497833300001,1,dog,stim/dog.jpg,hairdryer,leash,cat
thematic,,,dist,tax,them,right,2018_Oct_11_1133,taxthemexp_tax_img,16.0,10.0,0.0,10.0,59.9487742408,stim/mirror.jpg,stim/shotglass.jpg,stim/winebottle.jpg,8004,,,,,,,1.0,right,2.43431615829,1,wine glass,stim/wineglass.jpg,mirror,shotglass,wine bottle
thematic,,,them,dist,tax,left,2018_Oct_11_1133,taxthemexp_tax_img,7.0,11.0,0.0,11.0,59.9487742408,stim/bullet.jpg,stim/starfish.jpg,stim/sword.jpg,8004,,,,,,,1.0,left,0.853234052658,1,gun,stim/gun.jpg,bullet,starfish,sword
thematic,,,dist,tax,them,right,2018_Oct_11_1133,taxthemexp_tax_img,21.0,12.0,0.0,12.0,59.9487742408,stim/lipstick.jpg,stim/radio.jpg,stim/speakers.jpg,8004,,,,,,,1.0,right,3.15370297432,1,record player,stim/recordplayer.jpg,lipstick,radio,speakers
thematic,,,dist,them,tax,down,2018_Oct_11_1133,taxthemexp_tax_img,14.0,13.0,0.0,13.0,59.9487742408,stim/fishhook.jpg,stim/rug.jpg,stim/duster.jpg,8004,,,,,,,1.0,down,1.40149998665,1,vacuum,stim/vacuum.jpg,fishhook,rug,duster
thematic,,,tax,them,dist,down,2018_Oct_11_1133,taxthemexp_tax_img,4.0,14.0,0.0,14.0,59.9487742408,stim/exercisebike.jpg,stim/dumbbell.jpg,stim/goggles.jpg,8004,,,,,,,1.0,down,1.35033583641,1,exercise bench,stim/exercisebench.jpg,exercise bike,dumbbell,goggles
thematic,,,dist,them,tax,down,2018_Oct_11_1133,taxthemexp_tax_img,1.0,15.0,0.0,15.0,59.9487742408,stim/thimble.jpg,stim/log.jpg,stim/shovel.jpg,8004,,,,,,,1.0,down,1.41841101646,1,axe,stim/axe.jpg,thimble,log,shovel
thematic,,,tax,them,dist,down,2018_Oct_11_1133,taxthemexp_tax_img,5.0,16.0,0.0,16.0,59.9487742408,stim/fridge.jpg,stim/dietcoke.jpg,stim/camera.jpg,8004,,,,,,,1.0,down,1.71741008759,1,cooler,stim/cooler.jpg,fridge,diet coke,camera
thematic,,,dist,them,tax,down,2018_Oct_11_1133,taxthemexp_tax_img,17.0,17.0,0.0,17.0,59.9487742408,stim/lightswitch.jpg,stim/file.jpg,stim/dresser.jpg,8004,,,,,,,1.0,down,1.6028678417200002,1,file cabinet,stim/filecabinet.jpg,lightswitch,file,dresser
thematic,,,them,dist,tax,left,2018_Oct_11_1133,taxthemexp_tax_img,13.0,18.0,0.0,18.0,59.9487742408,stim/binder.jpg,stim/balloon.jpg,stim/purse.jpg,8004,,,,,,,1.0,left,2.65178084373,1,backpack,stim/backpack.jpg,binder,balloon,purse
thematic,,,tax,them,dist,down,2018_Oct_11_1133,taxthemexp_tax_img,2.0,19.0,0.0,19.0,59.9487742408,stim/stool.jpg,stim/lightbulb.jpg,stim/tire.jpg,8004,,,,,,,1.0,down,4.654274940490001,1,ladder,stim/ladder.jpg,stool,lightbulb,tire
thematic,,,them,dist,tax,left,2018_Oct_11_1133,taxthemexp_tax_img,9.0,20.0,0.0,20.0,59.9487742408,stim/birdcage.jpg,stim/skates.jpg,stim/butterfly.jpg,8004,,,,,,,1.0,left,1.00107598305,1,parrot,stim/parrot.jpg,bird cage,skates,butterfly
thematic,,,them,dist,tax,left,2018_Oct_11_1133,taxthemexp_tax_img,8.0,21.0,0.0,21.0,59.9487742408,stim/cashregister.jpg,stim/lunchbox.jpg,stim/coin.jpg,8004,,,,,,,0.0,right,1.35222482681,1,money,stim/money.jpg,cash register,lunchbox,coin
thematic,,,them,tax,dist,left,2018_Oct_11_1133,taxthemexp_tax_img,6.0,22.0,0.0,22.0,59.9487742408,stim/cork.jpg,stim/bottleopener.jpg,stim/globe.jpg,8004,,,,,,,1.0,left,2.23496294022,1,corkscrew,stim/corkscrew2.jpg,cork,bottle opener,globe
thematic,,,them,dist,tax,left,2018_Oct_11_1133,taxthemexp_tax_img,12.0,23.0,0.0,23.0,59.9487742408,stim/cup.jpg,stim/button.jpg,stim/stroller.jpg,8004,,,,,,,1.0,left,3.13607406616,1,highchair,stim/highchair.jpg,cup,button,stroller
taxonomic,,,dist,tax,them,down,2018_Oct_25_1401,taxthemexp_tax_img,,,,,59.9372947575,stim/grapes.jpg,stim/handcuffs.jpg,stim/key.jpg,8043,2.0,0.0,0.0,0.0,,,0.0,right,1.4013869762399997,1,lock,stim/lock.jpg,grapes,handcuffs,key
taxonomic,,,tax,them,dist,left,2018_Oct_25_1401,taxthemexp_tax_img,,,,,59.9372947575,stim/coffeemaker.jpg,stim/stove.jpg,stim/doorknob.jpg,8043,0.0,1.0,0.0,1.0,,,0.0,down,1.23610401154,1,kettle,stim/kettle.jpg,coffee maker,stove,doorknob
taxonomic,,,them,dist,tax,right,2018_Oct_25_1401,taxthemexp_tax_img,,,,,59.9372947575,stim/bread.jpg,stim/trumpet.jpg,stim/microwave.jpg,8043,4.0,2.0,0.0,2.0,,,1.0,right,1.18561506271,1,toaster,stim/toaster.jpg,bread,trumpet,microwave
taxonomic,,,dist,tax,them,down,2018_Oct_25_1401,taxthemexp_tax_img,,,,,59.9372947575,stim/yarn.jpg,stim/train.jpg,stim/stopsign.jpg,8043,5.0,3.0,0.0,3.0,,,1.0,down,1.36890006065,1,car,stim/car.jpg,yarn,train,stopsign
taxonomic,,,them,dist,tax,right,2018_Oct_25_1401,taxthemexp_tax_img,,,,,59.9372947575,stim/tree.jpg,stim/guitar.jpg,stim/turtle.jpg,8043,1.0,4.0,0.0,4.0,,,1.0,right,1.10152196884,1,bird,stim/cardinal.jpg,tree,guitar,turtle
taxonomic,,,tax,them,dist,left,2018_Oct_25_1401,taxthemexp_tax_img,,,,,59.9372947575,stim/pants.jpg,stim/shoe.jpg,stim/cake.jpg,8043,3.0,5.0,0.0,5.0,,,1.0,left,0.7514657974240001,1,sock,stim/sock.jpg,pants,shoe,cake
taxonomic,,,,,,,2018_Oct_25_1401,taxthemexp_tax_img,,,,,59.9372947575,,,,8043,,,,,space,10.855185985599999,,,,1,,,,,
taxonomic,,,dist,tax,them,down,2018_Oct_25_1401,taxthemexp_tax_img,14.0,0.0,0.0,0.0,59.9372947575,stim/camel.jpg,stim/sword.jpg,stim/cuttingboard.jpg,8043,,,,,,,1.0,down,0.8845710754389999,1,knife,stim/knife.jpg,camel,sword,cutting board
taxonomic,,,them,dist,tax,right,2018_Oct_25_1401,taxthemexp_tax_img,17.0,1.0,0.0,1.0,59.9372947575,stim/helmet.jpg,stim/umbrella.jpg,stim/car.jpg,8043,,,,,,,1.0,right,0.665745973587,1,motorcycle,stim/motorcycle.jpg,helmet,umbrella,car
taxonomic,,,them,tax,dist,down,2018_Oct_25_1401,taxthemexp_tax_img,2.0,2.0,0.0,2.0,59.9372947575,stim/ball.jpg,stim/racket.jpg,stim/dresser.jpg,8043,,,,,,,1.0,down,0.901460886002,1,bat,stim/bat.jpg,ball,racket,dresser
taxonomic,,,dist,tax,them,down,2018_Oct_25_1401,taxthemexp_tax_img,16.0,3.0,0.0,3.0,59.9372947575,stim/calculator.jpg,stim/duster.jpg,stim/bucket.jpg,8043,,,,,,,1.0,down,1.61739993095,1,mop,stim/mop.jpg,calculator,duster,bucket
taxonomic,,,them,dist,tax,right,2018_Oct_25_1401,taxthemexp_tax_img,23.0,4.0,0.0,4.0,59.9372947575,stim/suit.jpg,stim/snowglobe.jpg,stim/basket.jpg,8043,,,,,,,0.0,down,2.30226707458,1,suitcase,stim/suitcase.jpg,suit,snowglobe,basket
